stocksymbol,time,quantity,price,stock_name
s38063,28327,1311,471,Stock_38063
s33269,28328,2179,130,Stock_33269
s3954,28329,9674,113,Stock_3954
s45593,28330,8308,210,Stock_45593
s24552,28331,5029,268,Stock_24552
s7026,28332,8928,308,Stock_7026
s40075,28333,7326,307,Stock_40075
s5624,28334,2081,216,Stock_5624
s28736,28335,3871,291,Stock_28736
s37605,28336,7329,476,Stock_37605
s17309,28337,1165,322,Stock_17309
s40198,28338,3333,50,Stock_40198
s29470,28339,6511,69,Stock_29470
s33004,28340,701,454,Stock_33004
s27812,28341,8089,415,Stock_27812
s20371,28342,4688,203,Stock_20371
s24618,28343,8879,496,Stock_24618
s9384,28344,6797,428,Stock_9384
s5430,28345,2535,62,Stock_5430
s36107,28346,187,442,Stock_36107
s49905,28347,1437,373,Stock_49905
s41096,28348,2455,269,Stock_41096
s2235,28349,9156,371,Stock_2235
s22596,28350,736,254,Stock_22596
s23321,28351,1836,172,Stock_23321
s24201,28352,3810,219,Stock_24201
s29559,28353,6095,383,Stock_29559
s35783,28354,5925,70,Stock_35783
s36606,28355,8004,231,Stock_36606
s20274,28356,1144,387,Stock_20274
s31024,28357,6887,433,Stock_31024
s41427,28358,963,480,Stock_41427
s22971,28359,4915,166,Stock_22971
s34590,28360,6418,307,Stock_34590
s16088,28361,5277,161,Stock_16088
s29832,28362,3020,309,Stock_29832
s23032,28363,3480,432,Stock_23032
s1145,28364,6191,298,Stock_1145
s33322,28365,1024,123,Stock_33322
s16650,28366,3342,77,Stock_16650
s2441,28367,7072,352,Stock_2441
s32096,28368,2866,148,Stock_32096
s25871,28369,9072,215,Stock_25871
s19820,28370,9741,407,Stock_19820
s659,28371,1397,260,Stock_659
s8534,28372,7752,143,Stock_8534
s47977,28373,9431,404,Stock_47977
s9951,28374,8493,349,Stock_9951
s42726,28375,8595,222,Stock_42726
s14854,28376,7624,428,Stock_14854
s38463,28377,5976,480,Stock_38463
s39497,28378,6249,114,Stock_39497
s35968,28379,9882,124,Stock_35968
s12071,28380,7999,121,Stock_12071
s47553,28381,2104,227,Stock_47553
s28970,28382,1224,168,Stock_28970
s15755,28383,1136,183,Stock_15755
s45689,28384,5082,485,Stock_45689
s46385,28385,8721,94,Stock_46385
s41168,28386,4508,380,Stock_41168
s9914,28387,6686,323,Stock_9914
s43058,28388,4601,72,Stock_43058
s16076,28389,1360,154,Stock_16076
s6760,28390,2271,100,Stock_6760
s10525,28391,1851,186,Stock_10525
s42094,28392,4558,306,Stock_42094
s19810,28393,3790,170,Stock_19810
s2086,28394,9945,392,Stock_2086
s30780,28395,6375,99,Stock_30780
s27208,28396,1279,480,Stock_27208
s34170,28397,2235,322,Stock_34170
s7330,28398,9141,445,Stock_7330
s5413,28399,1300,230,Stock_5413
s3380,28400,9396,460,Stock_3380
s42621,28401,6532,209,Stock_42621
s1782,28402,8608,88,Stock_1782
s4956,28403,3157,51,Stock_4956
s35550,28404,1050,118,Stock_35550
s15754,28405,3270,160,Stock_15754
s31005,28406,9040,341,Stock_31005
s32597,28407,3807,202,Stock_32597
s34759,28408,2477,70,Stock_34759
s39703,28409,6733,73,Stock_39703
s33238,28410,8774,486,Stock_33238
s12200,28411,7889,456,Stock_12200
s41649,28412,5559,470,Stock_41649
s4353,28413,2953,338,Stock_4353
s21530,28414,3815,109,Stock_21530
s8592,28415,5121,72,Stock_8592
s3562,28416,8498,118,Stock_3562
s35951,28417,9539,477,Stock_35951
s44159,28418,986,89,Stock_44159
s25520,28419,9534,439,Stock_25520
s26135,28420,8409,476,Stock_26135
s18823,28421,1940,451,Stock_18823
s1179,28422,4717,424,Stock_1179
s45811,28423,6436,322,Stock_45811
s7033,28424,4904,317,Stock_7033
s5071,28425,1518,425,Stock_5071
s28701,28426,9760,299,Stock_28701
s48887,28427,6166,345,Stock_48887
s42963,28428,3682,316,Stock_42963
s15120,28429,5383,334,Stock_15120
s1440,28430,7053,139,Stock_1440
s21184,28431,8543,244,Stock_21184
s24352,28432,1965,471,Stock_24352
s5027,28433,5502,442,Stock_5027
s3926,28434,1834,95,Stock_3926
s31652,28435,2421,195,Stock_31652
s24195,28436,5832,176,Stock_24195
s6924,28437,691,435,Stock_6924
s39214,28438,5480,241,Stock_39214
s25266,28439,9074,412,Stock_25266
s11977,28440,5536,311,Stock_11977
s24972,28441,8102,329,Stock_24972
s45823,28442,4011,164,Stock_45823
s15025,28443,5977,409,Stock_15025
s27249,28444,8706,463,Stock_27249
s38783,28445,210,187,Stock_38783
s9485,28446,6253,237,Stock_9485
s6591,28447,7642,233,Stock_6591
s41781,28448,2607,108,Stock_41781
s9709,28449,7816,157,Stock_9709
s10700,28450,8862,187,Stock_10700
s1836,28451,2099,175,Stock_1836
s44065,28452,2085,132,Stock_44065
s25603,28453,7292,241,Stock_25603
s9537,28454,2777,366,Stock_9537
s29317,28455,994,271,Stock_29317
s32279,28456,7795,67,Stock_32279
s39794,28457,8238,432,Stock_39794
s44587,28458,501,141,Stock_44587
s6803,28459,8666,336,Stock_6803
s6041,28460,8129,437,Stock_6041
s33032,28461,8793,325,Stock_33032
s36263,28462,9710,240,Stock_36263
s22778,28463,3363,70,Stock_22778
s5132,28464,375,436,Stock_5132
s18181,28465,8763,88,Stock_18181
s38323,28466,5064,398,Stock_38323
s16529,28467,6719,384,Stock_16529
s46219,28468,6639,241,Stock_46219
s7623,28469,5614,245,Stock_7623
s7415,28470,6206,67,Stock_7415
s47077,28471,7713,124,Stock_47077
s27542,28472,5036,248,Stock_27542
s15330,28473,6911,159,Stock_15330
s10394,28474,4182,317,Stock_10394
s30056,28475,9596,153,Stock_30056
s24039,28476,7145,450,Stock_24039
s21541,28477,3907,411,Stock_21541
s36750,28478,3943,209,Stock_36750
s15943,28479,4478,158,Stock_15943
s34734,28480,9273,314,Stock_34734
s17001,28481,5093,394,Stock_17001
s19057,28482,3316,337,Stock_19057
s7663,28483,4152,444,Stock_7663
s45958,28484,9174,185,Stock_45958
s10230,28485,5104,474,Stock_10230
s24919,28486,9221,172,Stock_24919
s41767,28487,3551,235,Stock_41767
s14366,28488,7236,478,Stock_14366
s40463,28489,6031,263,Stock_40463
s24467,28490,2749,224,Stock_24467
s31856,28491,5132,468,Stock_31856
s37547,28492,3570,286,Stock_37547
s47303,28493,637,73,Stock_47303
s14898,28494,192,249,Stock_14898
s41687,28495,8298,435,Stock_41687
s33879,28496,5092,90,Stock_33879
s8079,28497,714,216,Stock_8079
s22376,28498,9937,96,Stock_22376
s33276,28499,3046,225,Stock_33276
s40030,28500,8370,89,Stock_40030
s34987,28501,904,291,Stock_34987
s40159,28502,998,257,Stock_40159
s20043,28503,2252,166,Stock_20043
s46941,28504,5455,422,Stock_46941
s12481,28505,3160,192,Stock_12481
s38336,28506,4233,176,Stock_38336
s46961,28507,128,450,Stock_46961
s29973,28508,9407,300,Stock_29973
s4754,28509,9421,369,Stock_4754
s14787,28510,1771,130,Stock_14787
s27742,28511,1367,360,Stock_27742
s47357,28512,3390,196,Stock_47357
s29202,28513,2695,147,Stock_29202
s14351,28514,5552,89,Stock_14351
s25667,28515,9723,223,Stock_25667
s6948,28516,7024,166,Stock_6948
s9132,28517,4740,218,Stock_9132
s40959,28518,6715,402,Stock_40959
s21226,28519,6500,486,Stock_21226
s35694,28520,2417,173,Stock_35694
s9786,28521,7986,408,Stock_9786
s42388,28522,4574,334,Stock_42388
s9748,28523,4696,121,Stock_9748
s30055,28524,5827,50,Stock_30055
s23369,28525,9993,109,Stock_23369
s7156,28526,2959,449,Stock_7156
s1044,28527,7062,102,Stock_1044
s5596,28528,1128,393,Stock_5596
s32557,28529,1536,57,Stock_32557
s47906,28530,9099,271,Stock_47906
s42383,28531,8634,64,Stock_42383
s48409,28532,6941,60,Stock_48409
s43036,28533,9780,160,Stock_43036
s21550,28534,3026,320,Stock_21550
s47657,28535,9751,83,Stock_47657
s39212,28536,3370,500,Stock_39212
s40549,28537,9308,409,Stock_40549
s19973,28538,3299,389,Stock_19973
s23064,28539,639,143,Stock_23064
s41587,28540,159,162,Stock_41587
s20134,28541,7214,197,Stock_20134
s33418,28542,9218,164,Stock_33418
s36075,28543,6873,348,Stock_36075
s41184,28544,8961,58,Stock_41184
s16169,28545,6687,128,Stock_16169
s16906,28546,2339,392,Stock_16906
s26809,28547,796,493,Stock_26809
s1681,28548,8318,397,Stock_1681
s40026,28549,2736,81,Stock_40026
s16713,28550,9805,485,Stock_16713
s1781,28551,9236,135,Stock_1781
s12008,28552,5827,176,Stock_12008
s4301,28553,9490,197,Stock_4301
s14635,28554,7119,308,Stock_14635
s49678,28555,9462,293,Stock_49678
s9894,28556,9344,400,Stock_9894
s35746,28557,7015,50,Stock_35746
s45109,28558,4274,232,Stock_45109
s21693,28559,6935,386,Stock_21693
s29165,28560,3153,497,Stock_29165
s49746,28561,3162,218,Stock_49746
s25531,28562,2441,446,Stock_25531
s26943,28563,5055,436,Stock_26943
s29515,28564,8236,424,Stock_29515
s7791,28565,9785,233,Stock_7791
s38647,28566,3085,200,Stock_38647
s31091,28567,8512,53,Stock_31091
s10421,28568,973,112,Stock_10421
s43754,28569,1284,489,Stock_43754
s3439,28570,5680,113,Stock_3439
s33886,28571,9255,441,Stock_33886
s39412,28572,345,142,Stock_39412
s31784,28573,3494,118,Stock_31784
s30800,28574,6489,426,Stock_30800
s3635,28575,1853,240,Stock_3635
s41446,28576,4423,71,Stock_41446
s6449,28577,986,300,Stock_6449
s39850,28578,6716,485,Stock_39850
s4264,28579,974,102,Stock_4264
s21401,28580,3302,395,Stock_21401
s31899,28581,2019,126,Stock_31899
s23174,28582,4971,304,Stock_23174
s6223,28583,9754,59,Stock_6223
s28343,28584,6204,158,Stock_28343
s2657,28585,9035,153,Stock_2657
s14573,28586,8179,221,Stock_14573
s35774,28587,8921,129,Stock_35774
s46867,28588,9636,298,Stock_46867
s16717,28589,6927,55,Stock_16717
s49343,28590,2559,140,Stock_49343
s26006,28591,4822,167,Stock_26006
s3652,28592,6156,320,Stock_3652
s42959,28593,3851,446,Stock_42959
s1565,28594,2033,216,Stock_1565
s9867,28595,3130,474,Stock_9867
s30462,28596,8352,289,Stock_30462
s16454,28597,5402,485,Stock_16454
s5783,28598,5868,257,Stock_5783
s43331,28599,6362,418,Stock_43331
s20612,28600,6220,463,Stock_20612
s22472,28601,1632,459,Stock_22472
s3526,28602,2225,54,Stock_3526
s44863,28603,1578,409,Stock_44863
s21970,28604,3970,434,Stock_21970
s4443,28605,3570,396,Stock_4443
s36493,28606,3941,235,Stock_36493
s42154,28607,8585,251,Stock_42154
s37936,28608,3190,374,Stock_37936
s19493,28609,4252,219,Stock_19493
s21240,28610,8460,470,Stock_21240
s36439,28611,1360,467,Stock_36439
s43161,28612,2374,261,Stock_43161
s13590,28613,9686,110,Stock_13590
s8333,28614,7599,445,Stock_8333
s34748,28615,5115,87,Stock_34748
s1726,28616,288,290,Stock_1726
s30096,28617,4781,239,Stock_30096
s17205,28618,490,282,Stock_17205
s24547,28619,5701,79,Stock_24547
s7022,28620,1404,357,Stock_7022
s16901,28621,634,379,Stock_16901
s1898,28622,5054,308,Stock_1898
s16265,28623,2377,333,Stock_16265
s36839,28624,5452,430,Stock_36839
s17784,28625,525,408,Stock_17784
s17065,28626,4689,176,Stock_17065
s41257,28627,1127,284,Stock_41257
s36621,28628,576,496,Stock_36621
s48385,28629,9051,160,Stock_48385
s9994,28630,1991,311,Stock_9994
s7390,28631,4283,236,Stock_7390
s31315,28632,693,256,Stock_31315
s22242,28633,979,496,Stock_22242
s46293,28634,6224,461,Stock_46293
s7460,28635,3936,57,Stock_7460
s3306,28636,931,212,Stock_3306
s34892,28637,3413,441,Stock_34892
s29252,28638,646,101,Stock_29252
s46451,28639,5201,370,Stock_46451
s18749,28640,5383,144,Stock_18749
s26847,28641,2286,450,Stock_26847
s16384,28642,4957,264,Stock_16384
s26857,28643,1417,250,Stock_26857
s41708,28644,2937,222,Stock_41708
s37405,28645,6013,91,Stock_37405
s44068,28646,5983,167,Stock_44068
s685,28647,8388,289,Stock_685
s32510,28648,6109,478,Stock_32510
s39642,28649,1597,460,Stock_39642
s48169,28650,6921,228,Stock_48169
s39169,28651,7098,450,Stock_39169
s14515,28652,7294,87,Stock_14515
s44388,28653,6672,221,Stock_44388
s3964,28654,6843,62,Stock_3964
s46509,28655,683,220,Stock_46509
s12361,28656,5110,248,Stock_12361
s32736,28657,8654,282,Stock_32736
s4832,28658,3824,102,Stock_4832
s37065,28659,8902,204,Stock_37065
s39053,28660,6455,319,Stock_39053
s6637,28661,878,240,Stock_6637
s36979,28662,7018,193,Stock_36979
s20694,28663,7049,429,Stock_20694
s33683,28664,4748,460,Stock_33683
s13826,28665,1392,147,Stock_13826
s47719,28666,6464,90,Stock_47719
s45940,28667,8226,295,Stock_45940
s12086,28668,2738,430,Stock_12086
s43979,28669,2434,494,Stock_43979
s31665,28670,7820,417,Stock_31665
s26868,28671,4750,319,Stock_26868
s15786,28672,3127,445,Stock_15786
s12390,28673,172,199,Stock_12390
s13804,28674,2618,192,Stock_13804
s15430,28675,9892,284,Stock_15430
s43739,28676,7405,339,Stock_43739
s22741,28677,1238,194,Stock_22741
s44170,28678,2061,497,Stock_44170
s5646,28679,1596,366,Stock_5646
s26749,28680,8828,286,Stock_26749
s37817,28681,874,300,Stock_37817
s29007,28682,8915,143,Stock_29007
s48450,28683,1612,52,Stock_48450
s42081,28684,3152,103,Stock_42081
s2725,28685,776,241,Stock_2725
s43553,28686,8937,400,Stock_43553
s16960,28687,1542,180,Stock_16960
s23469,28688,8579,402,Stock_23469
s45825,28689,6171,393,Stock_45825
s5739,28690,8728,347,Stock_5739
s28316,28691,8854,381,Stock_28316
s3108,28692,2911,96,Stock_3108
s25241,28693,7457,113,Stock_25241
s17691,28694,4014,295,Stock_17691
s49540,28695,8153,415,Stock_49540
s14133,28696,4314,155,Stock_14133
s23209,28697,1109,313,Stock_23209
s27411,28698,5899,120,Stock_27411
s3605,28699,728,126,Stock_3605
s20907,28700,9909,337,Stock_20907
s45338,28701,2485,273,Stock_45338
s7612,28702,5980,435,Stock_7612
s35936,28703,5692,427,Stock_35936
s9846,28704,8952,109,Stock_9846
s28067,28705,1859,467,Stock_28067
s29314,28706,6295,342,Stock_29314
s36317,28707,2558,91,Stock_36317
s2686,28708,8797,304,Stock_2686
s17188,28709,4192,128,Stock_17188
s4427,28710,1453,149,Stock_4427
s9383,28711,8983,494,Stock_9383
s8650,28712,2160,268,Stock_8650
s34606,28713,7860,112,Stock_34606
s19644,28714,6012,489,Stock_19644
s15002,28715,5930,199,Stock_15002
s26465,28716,2378,344,Stock_26465
s9612,28717,1919,115,Stock_9612
s22234,28718,9953,268,Stock_22234
s47979,28719,2722,214,Stock_47979
s22435,28720,5327,390,Stock_22435
s46259,28721,8967,146,Stock_46259
s30085,28722,4834,395,Stock_30085
s20249,28723,4241,94,Stock_20249
s9042,28724,9304,251,Stock_9042
s21723,28725,3064,178,Stock_21723
s34543,28726,2306,328,Stock_34543
s36033,28727,8752,422,Stock_36033
s9314,28728,2921,264,Stock_9314
s4322,28729,2443,308,Stock_4322
s22683,28730,3424,75,Stock_22683
s37318,28731,5841,165,Stock_37318
s35027,28732,8075,406,Stock_35027
s1999,28733,3134,418,Stock_1999
s41693,28734,3633,417,Stock_41693
s37866,28735,5005,95,Stock_37866
s28339,28736,4532,228,Stock_28339
s10298,28737,5760,99,Stock_10298
s9934,28738,5077,417,Stock_9934
s44747,28739,5351,417,Stock_44747
s12969,28740,1539,138,Stock_12969
s49840,28741,9940,138,Stock_49840
s21029,28742,4039,339,Stock_21029
s41798,28743,1895,365,Stock_41798
s10881,28744,247,333,Stock_10881
s22953,28745,1544,385,Stock_22953
s15174,28746,7306,108,Stock_15174
s10558,28747,5923,483,Stock_10558
s35534,28748,692,413,Stock_35534
s16830,28749,3347,95,Stock_16830
s16503,28750,6894,67,Stock_16503
s42827,28751,4637,483,Stock_42827
s20535,28752,8364,318,Stock_20535
s34433,28753,7130,59,Stock_34433
s2396,28754,4977,419,Stock_2396
s5649,28755,7597,464,Stock_5649
s45696,28756,6672,364,Stock_45696
s30124,28757,5294,153,Stock_30124
s28644,28758,2311,345,Stock_28644
s46061,28759,5500,455,Stock_46061
s40776,28760,7800,326,Stock_40776
s4356,28761,2932,344,Stock_4356
s7556,28762,1160,266,Stock_7556
s33589,28763,1364,317,Stock_33589
s31275,28764,8886,242,Stock_31275
s31205,28765,1409,86,Stock_31205
s24737,28766,3117,63,Stock_24737
s9915,28767,8999,186,Stock_9915
s46263,28768,9159,383,Stock_46263
s11021,28769,2674,333,Stock_11021
s7892,28770,365,296,Stock_7892
s19323,28771,2952,371,Stock_19323
s43868,28772,6213,75,Stock_43868
s32517,28773,9243,365,Stock_32517
s30315,28774,8802,426,Stock_30315
s31230,28775,5280,290,Stock_31230
s40919,28776,1660,402,Stock_40919
s1236,28777,7806,469,Stock_1236
s3748,28778,1246,98,Stock_3748
s3806,28779,7645,50,Stock_3806
s29886,28780,7987,200,Stock_29886
s3712,28781,8725,95,Stock_3712
s31985,28782,7592,117,Stock_31985
s38616,28783,254,282,Stock_38616
s31538,28784,669,493,Stock_31538
s4311,28785,9599,335,Stock_4311
s44392,28786,2488,436,Stock_44392
s15045,28787,1080,238,Stock_15045
s21844,28788,1125,136,Stock_21844
s34562,28789,142,460,Stock_34562
s29497,28790,2537,280,Stock_29497
s25399,28791,5566,462,Stock_25399
s15853,28792,8755,475,Stock_15853
s50,28793,4656,331,Stock_50
s12880,28794,1103,175,Stock_12880
s23524,28795,3502,239,Stock_23524
s20508,28796,423,57,Stock_20508
s3025,28797,2819,91,Stock_3025
s35996,28798,8239,450,Stock_35996
s13294,28799,9978,399,Stock_13294
s13058,28800,6512,356,Stock_13058
s39135,28801,2267,377,Stock_39135
s35944,28802,8952,183,Stock_35944
s44866,28803,9992,375,Stock_44866
s26998,28804,3184,187,Stock_26998
s36666,28805,6538,92,Stock_36666
s7385,28806,8457,495,Stock_7385
s3542,28807,8906,148,Stock_3542
s18238,28808,7415,424,Stock_18238
s40510,28809,3661,464,Stock_40510
s12655,28810,3322,260,Stock_12655
s5644,28811,3484,370,Stock_5644
s35585,28812,6026,123,Stock_35585
s11913,28813,4205,87,Stock_11913
s7372,28814,3875,63,Stock_7372
s48811,28815,6307,175,Stock_48811
s33556,28816,6692,242,Stock_33556
s35474,28817,6627,232,Stock_35474
s8996,28818,2661,191,Stock_8996
s10274,28819,6916,232,Stock_10274
s14713,28820,1725,446,Stock_14713
s13914,28821,796,377,Stock_13914
s42082,28822,9668,366,Stock_42082
s39244,28823,2648,448,Stock_39244
s43447,28824,204,464,Stock_43447
s23995,28825,2794,470,Stock_23995
s12123,28826,493,373,Stock_12123
s33702,28827,3115,395,Stock_33702
s5961,28828,5556,450,Stock_5961
s34208,28829,5372,320,Stock_34208
s33166,28830,7890,308,Stock_33166
s45019,28831,6672,233,Stock_45019
s34241,28832,507,389,Stock_34241
s43315,28833,2974,400,Stock_43315
s42343,28834,4792,200,Stock_42343
s17556,28835,9319,378,Stock_17556
s16321,28836,6886,467,Stock_16321
s24558,28837,7581,464,Stock_24558
s822,28838,6990,306,Stock_822
s16677,28839,7708,276,Stock_16677
s7952,28840,2640,92,Stock_7952
s20818,28841,6364,417,Stock_20818
s15658,28842,7814,244,Stock_15658
s24661,28843,2572,323,Stock_24661
s28045,28844,5470,240,Stock_28045
s35289,28845,4417,236,Stock_35289
s5050,28846,8998,239,Stock_5050
s9714,28847,9911,130,Stock_9714
s22724,28848,4213,132,Stock_22724
s38977,28849,6841,446,Stock_38977
s10556,28850,5064,125,Stock_10556
s26223,28851,8996,307,Stock_26223
s29508,28852,437,133,Stock_29508
s1838,28853,8970,194,Stock_1838
s24214,28854,6227,296,Stock_24214
s6099,28855,2666,422,Stock_6099
s27386,28856,1594,168,Stock_27386
s26717,28857,6729,365,Stock_26717
s25517,28858,2354,339,Stock_25517
s32792,28859,4565,365,Stock_32792
s7261,28860,5772,442,Stock_7261
s17522,28861,1594,193,Stock_17522
s35122,28862,1163,499,Stock_35122
s8416,28863,3886,447,Stock_8416
s19269,28864,3803,162,Stock_19269
s42192,28865,8122,463,Stock_42192
s48422,28866,8959,268,Stock_48422
s3257,28867,3250,492,Stock_3257
s15568,28868,3504,162,Stock_15568
s48983,28869,4516,146,Stock_48983
s36274,28870,7389,180,Stock_36274
s3056,28871,5064,70,Stock_3056
s37429,28872,3568,475,Stock_37429
s47234,28873,9062,428,Stock_47234
s8461,28874,1159,58,Stock_8461
s43146,28875,4487,419,Stock_43146
s10011,28876,3631,255,Stock_10011
s8022,28877,9680,236,Stock_8022
s15888,28878,2313,87,Stock_15888
s21200,28879,2126,231,Stock_21200
s22601,28880,8600,417,Stock_22601
s40847,28881,8868,357,Stock_40847
s1490,28882,7919,463,Stock_1490
s44589,28883,984,332,Stock_44589
s20037,28884,9625,379,Stock_20037
s49947,28885,455,361,Stock_49947
s39572,28886,7198,78,Stock_39572
s1745,28887,7914,249,Stock_1745
s2509,28888,4107,272,Stock_2509
s8843,28889,3240,476,Stock_8843
s27502,28890,6656,399,Stock_27502
s6738,28891,2505,222,Stock_6738
s34216,28892,1383,406,Stock_34216
s48738,28893,6466,446,Stock_48738
s17118,28894,469,404,Stock_17118
s35495,28895,142,269,Stock_35495
s28726,28896,4249,138,Stock_28726
s3845,28897,9605,137,Stock_3845
s30708,28898,7477,282,Stock_30708
s34467,28899,2694,117,Stock_34467
s8096,28900,380,134,Stock_8096
s42994,28901,2982,418,Stock_42994
s21563,28902,7769,329,Stock_21563
s5425,28903,4290,140,Stock_5425
s30342,28904,452,396,Stock_30342
s33162,28905,7268,346,Stock_33162
s47770,28906,5899,469,Stock_47770
s32264,28907,9560,60,Stock_32264
s330,28908,379,191,Stock_330
s36686,28909,1034,350,Stock_36686
s34264,28910,9398,326,Stock_34264
s13595,28911,4836,455,Stock_13595
s10048,28912,4249,376,Stock_10048
s24236,28913,7417,245,Stock_24236
s45138,28914,8033,242,Stock_45138
s8942,28915,8238,194,Stock_8942
s33712,28916,8392,289,Stock_33712
s20910,28917,3424,383,Stock_20910
s3772,28918,9427,183,Stock_3772
s10306,28919,4311,488,Stock_10306
s27898,28920,7928,72,Stock_27898
s17946,28921,4841,181,Stock_17946
s16079,28922,9115,233,Stock_16079
s42823,28923,9163,58,Stock_42823
s49306,28924,8281,78,Stock_49306
s43797,28925,7109,474,Stock_43797
s10502,28926,2836,322,Stock_10502
s3856,28927,8903,339,Stock_3856
s16195,28928,840,492,Stock_16195
s34614,28929,1770,195,Stock_34614
s10182,28930,5399,204,Stock_10182
s47481,28931,7930,476,Stock_47481
s6106,28932,3442,89,Stock_6106
s46066,28933,9470,324,Stock_46066
s26571,28934,6958,134,Stock_26571
s19257,28935,1231,495,Stock_19257
s40107,28936,439,316,Stock_40107
s16972,28937,4092,52,Stock_16972
s21225,28938,3675,286,Stock_21225
s44283,28939,453,72,Stock_44283
s13365,28940,5322,437,Stock_13365
s34065,28941,4426,149,Stock_34065
s15454,28942,3896,122,Stock_15454
s28632,28943,8739,179,Stock_28632
s34130,28944,2292,80,Stock_34130
s13012,28945,2747,85,Stock_13012
s7752,28946,7003,135,Stock_7752
s9718,28947,1804,383,Stock_9718
s12384,28948,353,207,Stock_12384
s3321,28949,1134,412,Stock_3321
s14526,28950,2527,161,Stock_14526
s25114,28951,1422,238,Stock_25114
s6750,28952,5878,453,Stock_6750
s5943,28953,9022,414,Stock_5943
s17397,28954,1119,325,Stock_17397
s20103,28955,7767,419,Stock_20103
s41292,28956,3901,67,Stock_41292
s48949,28957,708,225,Stock_48949
s25013,28958,3512,391,Stock_25013
s38173,28959,2394,495,Stock_38173
s41093,28960,9853,78,Stock_41093
s13374,28961,4124,139,Stock_13374
s38913,28962,7422,219,Stock_38913
s43974,28963,9702,182,Stock_43974
s16167,28964,7146,136,Stock_16167
s7931,28965,6784,63,Stock_7931
s25100,28966,3541,148,Stock_25100
s11989,28967,4044,273,Stock_11989
s28986,28968,5394,342,Stock_28986
s9115,28969,2639,170,Stock_9115
s46979,28970,9379,328,Stock_46979
s37353,28971,1921,498,Stock_37353
s23302,28972,8649,135,Stock_23302
s16068,28973,2004,399,Stock_16068
s8200,28974,9084,53,Stock_8200
s41610,28975,7620,202,Stock_41610
s15312,28976,1700,76,Stock_15312
s42310,28977,454,408,Stock_42310
s9896,28978,2886,77,Stock_9896
s47623,28979,9475,186,Stock_47623
s14194,28980,3138,236,Stock_14194
s6094,28981,8984,189,Stock_6094
s18889,28982,8478,282,Stock_18889
s47315,28983,2409,306,Stock_47315
s21446,28984,5641,394,Stock_21446
s28496,28985,2928,296,Stock_28496
s30075,28986,7977,60,Stock_30075
s9987,28987,9150,116,Stock_9987
s49998,28988,8092,101,Stock_49998
s19542,28989,8882,267,Stock_19542
s21009,28990,2177,428,Stock_21009
s45248,28991,1555,436,Stock_45248
s37575,28992,5124,78,Stock_37575
s10154,28993,4123,426,Stock_10154
s47976,28994,9117,377,Stock_47976
s49291,28995,1048,455,Stock_49291
s20418,28996,1302,391,Stock_20418
s42934,28997,7891,368,Stock_42934
s38322,28998,3175,428,Stock_38322
s26772,28999,5580,475,Stock_26772
s43655,29000,6125,223,Stock_43655
s5003,29001,8350,157,Stock_5003
s13232,29002,4356,300,Stock_13232
s27748,29003,9694,376,Stock_27748
s15653,29004,7839,196,Stock_15653
s22898,29005,1915,378,Stock_22898
s12999,29006,5392,327,Stock_12999
s45793,29007,1823,87,Stock_45793
s22096,29008,2493,455,Stock_22096
s15190,29009,7238,344,Stock_15190
s34245,29010,8565,301,Stock_34245
s18176,29011,7510,450,Stock_18176
s13041,29012,766,130,Stock_13041
s2067,29013,9744,321,Stock_2067
s20597,29014,9498,420,Stock_20597
s45207,29015,1717,310,Stock_45207
s19082,29016,5907,53,Stock_19082
s810,29017,3928,155,Stock_810
s20706,29018,6641,70,Stock_20706
s44732,29019,7391,153,Stock_44732
s6539,29020,157,305,Stock_6539
s21162,29021,1204,487,Stock_21162
s3757,29022,7967,314,Stock_3757
s19883,29023,6100,69,Stock_19883
s4385,29024,164,418,Stock_4385
s35353,29025,2647,467,Stock_35353
s46380,29026,8727,78,Stock_46380
s17478,29027,5388,287,Stock_17478
s31044,29028,4164,85,Stock_31044
s21389,29029,2418,337,Stock_21389
s39171,29030,5621,76,Stock_39171
s45068,29031,1241,479,Stock_45068
s31156,29032,8982,252,Stock_31156
s33669,29033,3071,153,Stock_33669
s33575,29034,4606,476,Stock_33575
s44100,29035,7979,333,Stock_44100
s3406,29036,2334,102,Stock_3406
s18887,29037,9887,297,Stock_18887
s26700,29038,4901,129,Stock_26700
s20690,29039,5189,210,Stock_20690
s37795,29040,2553,423,Stock_37795
s16981,29041,585,416,Stock_16981
s25684,29042,6154,288,Stock_25684
s8230,29043,357,121,Stock_8230
s42511,29044,3704,300,Stock_42511
s41813,29045,5400,261,Stock_41813
s47780,29046,2240,79,Stock_47780
s33011,29047,1435,492,Stock_33011
s8529,29048,609,177,Stock_8529
s2860,29049,8490,436,Stock_2860
s41754,29050,6002,96,Stock_41754
s44316,29051,8397,164,Stock_44316
s46779,29052,8246,283,Stock_46779
s3433,29053,9848,83,Stock_3433
s10103,29054,7135,107,Stock_10103
s42922,29055,6208,373,Stock_42922
s40481,29056,1464,270,Stock_40481
s9260,29057,4493,452,Stock_9260
s37199,29058,4325,460,Stock_37199
s41315,29059,3774,429,Stock_41315
s11965,29060,7474,189,Stock_11965
s32068,29061,9411,178,Stock_32068
s10768,29062,1576,424,Stock_10768
s27009,29063,5946,264,Stock_27009
s33625,29064,7835,177,Stock_33625
s13663,29065,9015,199,Stock_13663
s27669,29066,4893,141,Stock_27669
