stocksymbol,stock_name,avg
s2590,Stock_2590,275.0000000000000000
s33397,Stock_33397,401.5000000000000000
s4736,Stock_4736,458.5000000000000000
s55488,Stock_55488,426.6666666666666667
s1802,Stock_1802,399.0000000000000000
s52682,Stock_52682,154.0000000000000000
s22816,Stock_22816,106.0000000000000000
s54434,Stock_54434,104.0000000000000000
s3517,Stock_3517,184.0000000000000000
s56310,Stock_56310,60.0000000000000000
s45897,Stock_45897,342.5000000000000000
s63152,Stock_63152,74.0000000000000000
s15091,Stock_15091,109.6666666666666667
s28007,Stock_28007,380.0000000000000000
s19559,Stock_19559,204.0000000000000000
s15809,Stock_15809,480.0000000000000000
s61414,Stock_61414,132.0000000000000000
s55778,Stock_55778,307.0000000000000000
s37091,Stock_37091,433.0000000000000000
s43682,Stock_43682,79.0000000000000000
s68919,Stock_68919,451.0000000000000000
s13702,Stock_13702,407.0000000000000000
s67014,Stock_67014,156.5000000000000000
s11386,Stock_11386,360.5000000000000000
s34474,Stock_34474,88.0000000000000000
s17955,Stock_17955,436.0000000000000000
s67291,Stock_67291,125.0000000000000000
s6883,Stock_6883,216.5000000000000000
s16044,Stock_16044,183.5000000000000000
s55470,Stock_55470,258.0000000000000000
s47447,Stock_47447,167.5000000000000000
s39561,Stock_39561,365.0000000000000000
s46328,Stock_46328,101.0000000000000000
s55626,Stock_55626,285.0000000000000000
s5379,Stock_5379,334.5000000000000000
s36441,Stock_36441,235.0000000000000000
s33357,Stock_33357,345.0000000000000000
s27825,Stock_27825,156.0000000000000000
s21667,Stock_21667,410.0000000000000000
s32913,Stock_32913,378.0000000000000000
s7040,Stock_7040,252.0000000000000000
s31542,Stock_31542,378.0000000000000000
s59615,Stock_59615,479.0000000000000000
s2928,Stock_2928,268.0000000000000000
s41786,Stock_41786,222.0000000000000000
s41130,Stock_41130,174.5000000000000000
s41563,Stock_41563,94.5000000000000000
s31563,Stock_31563,51.0000000000000000
s54874,Stock_54874,160.0000000000000000
s12723,Stock_12723,398.0000000000000000
s53203,Stock_53203,293.0000000000000000
s68240,Stock_68240,450.0000000000000000
s3295,Stock_3295,92.2500000000000000
s55762,Stock_55762,427.5000000000000000
s41725,Stock_41725,382.0000000000000000
s65562,Stock_65562,199.5000000000000000
s56122,Stock_56122,473.0000000000000000
s26845,Stock_26845,263.0000000000000000
s59655,Stock_59655,476.0000000000000000
s31516,Stock_31516,182.0000000000000000
s20508,Stock_20508,91.0000000000000000
s51279,Stock_51279,433.0000000000000000
s60057,Stock_60057,150.0000000000000000
s26890,Stock_26890,293.0000000000000000
s5994,Stock_5994,226.0000000000000000
s66084,Stock_66084,492.0000000000000000
s29628,Stock_29628,163.0000000000000000
s52564,Stock_52564,157.0000000000000000
s52294,Stock_52294,52.4000000000000000
s19947,Stock_19947,414.0000000000000000
s61900,Stock_61900,315.0000000000000000
s47048,Stock_47048,74.0000000000000000
s38928,Stock_38928,405.0000000000000000
s18189,Stock_18189,257.0000000000000000
s32031,Stock_32031,157.0000000000000000
s69064,Stock_69064,375.0000000000000000
s14725,Stock_14725,296.0000000000000000
s46952,Stock_46952,290.0000000000000000
s61211,Stock_61211,364.0000000000000000
s21737,Stock_21737,151.3333333333333333
s54850,Stock_54850,387.0000000000000000
s15819,Stock_15819,309.0000000000000000
s40043,Stock_40043,415.0000000000000000
s60216,Stock_60216,277.0000000000000000
s54630,Stock_54630,264.0000000000000000
s15825,Stock_15825,442.0000000000000000
s8061,Stock_8061,242.0000000000000000
s2832,Stock_2832,399.0000000000000000
s39342,Stock_39342,79.0000000000000000
s2732,Stock_2732,341.0000000000000000
s1350,Stock_1350,108.5000000000000000
s52935,Stock_52935,430.0000000000000000
s17398,Stock_17398,333.7500000000000000
s39798,Stock_39798,250.0000000000000000
s26226,Stock_26226,217.0000000000000000
s45583,Stock_45583,307.0000000000000000
s33572,Stock_33572,459.0000000000000000
s33677,Stock_33677,237.0000000000000000
s33158,Stock_33158,479.0000000000000000
s3589,Stock_3589,51.0000000000000000
s17173,Stock_17173,107.0000000000000000
s1899,Stock_1899,71.0000000000000000
s4834,Stock_4834,490.0000000000000000
s68935,Stock_68935,242.0000000000000000
s61680,Stock_61680,329.0000000000000000
s63708,Stock_63708,489.0000000000000000
s29360,Stock_29360,133.0000000000000000
s961,Stock_961,88.0000000000000000
s13886,Stock_13886,61.0000000000000000
s61861,Stock_61861,292.5000000000000000
s16596,Stock_16596,400.0000000000000000
s34557,Stock_34557,306.0000000000000000
s22299,Stock_22299,222.0000000000000000
s69579,Stock_69579,458.0000000000000000
s27107,Stock_27107,268.0000000000000000
s62280,Stock_62280,456.5000000000000000
s2727,Stock_2727,224.0000000000000000
s52968,Stock_52968,114.5000000000000000
s285,Stock_285,448.0000000000000000
s59610,Stock_59610,224.0000000000000000
s37303,Stock_37303,359.0000000000000000
s25143,Stock_25143,341.0000000000000000
s37083,Stock_37083,158.0000000000000000
s64833,Stock_64833,71.5000000000000000
s16122,Stock_16122,312.0000000000000000
s69355,Stock_69355,124.0000000000000000
s57941,Stock_57941,144.0000000000000000
s66132,Stock_66132,411.5000000000000000
s18587,Stock_18587,106.0000000000000000
s15055,Stock_15055,178.0000000000000000
s3838,Stock_3838,456.0000000000000000
s39870,Stock_39870,205.0000000000000000
s7145,Stock_7145,284.0000000000000000
s43744,Stock_43744,326.5000000000000000
s25351,Stock_25351,96.0000000000000000
s15644,Stock_15644,271.0000000000000000
s42291,Stock_42291,108.0000000000000000
s47278,Stock_47278,243.0000000000000000
s49341,Stock_49341,86.0000000000000000
s49873,Stock_49873,441.0000000000000000
s33120,Stock_33120,109.0000000000000000
s40800,Stock_40800,182.0000000000000000
s917,Stock_917,152.0000000000000000
s17920,Stock_17920,240.0000000000000000
s67918,Stock_67918,349.0000000000000000
s23774,Stock_23774,368.0000000000000000
s13103,Stock_13103,340.0000000000000000
s21227,Stock_21227,319.0000000000000000
s51677,Stock_51677,259.5000000000000000
s27336,Stock_27336,467.0000000000000000
s58381,Stock_58381,279.0000000000000000
s65592,Stock_65592,82.0000000000000000
s2394,Stock_2394,468.0000000000000000
s65169,Stock_65169,172.0000000000000000
s778,Stock_778,220.0000000000000000
s62111,Stock_62111,382.0000000000000000
s58679,Stock_58679,127.0000000000000000
s55010,Stock_55010,248.0000000000000000
s66289,Stock_66289,407.0000000000000000
s30024,Stock_30024,131.6666666666666667
s48922,Stock_48922,64.5000000000000000
s38598,Stock_38598,199.0000000000000000
s21112,Stock_21112,449.0000000000000000
s65210,Stock_65210,101.0000000000000000
s43494,Stock_43494,253.0000000000000000
s26212,Stock_26212,457.0000000000000000
s29278,Stock_29278,456.0000000000000000
s15936,Stock_15936,316.0000000000000000
s41181,Stock_41181,358.0000000000000000
s22270,Stock_22270,467.0000000000000000
s50030,Stock_50030,199.0000000000000000
s41232,Stock_41232,121.0000000000000000
s67425,Stock_67425,65.0000000000000000
s33905,Stock_33905,295.0000000000000000
s65921,Stock_65921,380.0000000000000000
s24315,Stock_24315,494.0000000000000000
s63574,Stock_63574,411.0000000000000000
s48312,Stock_48312,365.0000000000000000
s54753,Stock_54753,450.0000000000000000
s13233,Stock_13233,183.0000000000000000
s39579,Stock_39579,222.0000000000000000
s32018,Stock_32018,482.0000000000000000
s52918,Stock_52918,94.0000000000000000
s53927,Stock_53927,321.5000000000000000
s1538,Stock_1538,269.2000000000000000
s31338,Stock_31338,344.0000000000000000
s7196,Stock_7196,221.0000000000000000
s20153,Stock_20153,106.0000000000000000
s38350,Stock_38350,309.0000000000000000
s25138,Stock_25138,460.0000000000000000
s13713,Stock_13713,238.0000000000000000
s18213,Stock_18213,397.6666666666666667
s31308,Stock_31308,67.0000000000000000
s68339,Stock_68339,95.0000000000000000
s50991,Stock_50991,453.5000000000000000
s42246,Stock_42246,224.0000000000000000
s19112,Stock_19112,379.0000000000000000
s59738,Stock_59738,409.0000000000000000
s42681,Stock_42681,300.5000000000000000
s41475,Stock_41475,236.0000000000000000
s62924,Stock_62924,486.0000000000000000
s66341,Stock_66341,390.5000000000000000
s12090,Stock_12090,243.0000000000000000
s3855,Stock_3855,217.0000000000000000
s47235,Stock_47235,267.0000000000000000
s9440,Stock_9440,366.0000000000000000
s40698,Stock_40698,480.0000000000000000
s46499,Stock_46499,227.0000000000000000
s1895,Stock_1895,491.0000000000000000
s19595,Stock_19595,425.0000000000000000
s66304,Stock_66304,244.0000000000000000
s25020,Stock_25020,65.0000000000000000
s4631,Stock_4631,464.0000000000000000
s54559,Stock_54559,79.0000000000000000
s6387,Stock_6387,355.0000000000000000
s18255,Stock_18255,376.0000000000000000
s4702,Stock_4702,308.0000000000000000
s23794,Stock_23794,84.0000000000000000
s57922,Stock_57922,287.0000000000000000
s29445,Stock_29445,156.0000000000000000
s23942,Stock_23942,318.0000000000000000
s27349,Stock_27349,110.5000000000000000
s15514,Stock_15514,424.0000000000000000
s27814,Stock_27814,59.0000000000000000
s26561,Stock_26561,281.0000000000000000
s12270,Stock_12270,387.0000000000000000
s24206,Stock_24206,123.0000000000000000
s15848,Stock_15848,201.0000000000000000
s38268,Stock_38268,88.0000000000000000
s45596,Stock_45596,188.0000000000000000
s34547,Stock_34547,140.0000000000000000
s56240,Stock_56240,305.5000000000000000
s10094,Stock_10094,310.5000000000000000
s44412,Stock_44412,405.0000000000000000
s51026,Stock_51026,179.5000000000000000
s40229,Stock_40229,322.0000000000000000
s9437,Stock_9437,65.0000000000000000
s9313,Stock_9313,486.0000000000000000
s17588,Stock_17588,68.0000000000000000
s60117,Stock_60117,354.0000000000000000
s22181,Stock_22181,480.5000000000000000
s35767,Stock_35767,132.0000000000000000
s65469,Stock_65469,119.0000000000000000
s8644,Stock_8644,223.0000000000000000
s58725,Stock_58725,228.0000000000000000
s41314,Stock_41314,369.6666666666666667
s1703,Stock_1703,304.0000000000000000
s43918,Stock_43918,172.0000000000000000
s52993,Stock_52993,362.0000000000000000
s50923,Stock_50923,308.0000000000000000
s7618,Stock_7618,471.5000000000000000
s64698,Stock_64698,136.0000000000000000
s19952,Stock_19952,375.0000000000000000
s57223,Stock_57223,94.0000000000000000
s142,Stock_142,138.0000000000000000
s38978,Stock_38978,62.0000000000000000
s632,Stock_632,326.0000000000000000
s29280,Stock_29280,158.0000000000000000
s54094,Stock_54094,239.0000000000000000
s23419,Stock_23419,279.0000000000000000
s63062,Stock_63062,64.0000000000000000
s9074,Stock_9074,495.0000000000000000
s56025,Stock_56025,295.0000000000000000
s27971,Stock_27971,98.0000000000000000
s67162,Stock_67162,423.0000000000000000
s6914,Stock_6914,131.6666666666666667
s29148,Stock_29148,427.0000000000000000
s53624,Stock_53624,454.0000000000000000
s32210,Stock_32210,106.0000000000000000
s1960,Stock_1960,219.0000000000000000
s53256,Stock_53256,293.0000000000000000
s6505,Stock_6505,220.0000000000000000
s15118,Stock_15118,451.0000000000000000
s69847,Stock_69847,212.0000000000000000
s51869,Stock_51869,354.0000000000000000
s2935,Stock_2935,214.0000000000000000
s140,Stock_140,222.0000000000000000
s58677,Stock_58677,249.0000000000000000
s55061,Stock_55061,440.5000000000000000
s40726,Stock_40726,158.0000000000000000
s35328,Stock_35328,236.0000000000000000
s69119,Stock_69119,421.0000000000000000
s38926,Stock_38926,373.0000000000000000
s33209,Stock_33209,426.0000000000000000
s18252,Stock_18252,432.0000000000000000
s15750,Stock_15750,430.5000000000000000
s6028,Stock_6028,381.0000000000000000
s18289,Stock_18289,409.5000000000000000
s34004,Stock_34004,323.0000000000000000
s61488,Stock_61488,317.0000000000000000
s50703,Stock_50703,208.0000000000000000
s50161,Stock_50161,368.0000000000000000
s38230,Stock_38230,394.0000000000000000
s8285,Stock_8285,477.0000000000000000
s62695,Stock_62695,391.0000000000000000
s32087,Stock_32087,93.0000000000000000
s920,Stock_920,249.5000000000000000
s7153,Stock_7153,112.0000000000000000
s54463,Stock_54463,468.0000000000000000
s6149,Stock_6149,331.0000000000000000
s55674,Stock_55674,396.0000000000000000
s67873,Stock_67873,175.0000000000000000
s56653,Stock_56653,128.0000000000000000
s28493,Stock_28493,229.0000000000000000
s62732,Stock_62732,472.0000000000000000
s35875,Stock_35875,127.0000000000000000
s19465,Stock_19465,420.5000000000000000
s14961,Stock_14961,136.0000000000000000
s15969,Stock_15969,379.5000000000000000
s52937,Stock_52937,63.0000000000000000
s34250,Stock_34250,220.0000000000000000
s34578,Stock_34578,80.5000000000000000
s39686,Stock_39686,282.0000000000000000
s65506,Stock_65506,296.0000000000000000
s15528,Stock_15528,388.0000000000000000
s28314,Stock_28314,448.5000000000000000
s6579,Stock_6579,348.0000000000000000
s40569,Stock_40569,67.4000000000000000
s15630,Stock_15630,252.0000000000000000
s11706,Stock_11706,436.0000000000000000
s68319,Stock_68319,88.0000000000000000
s53051,Stock_53051,388.0000000000000000
s68707,Stock_68707,209.7500000000000000
s38627,Stock_38627,155.0000000000000000
s66244,Stock_66244,429.6666666666666667
s29421,Stock_29421,214.0000000000000000
s49892,Stock_49892,454.5000000000000000
s35253,Stock_35253,158.0000000000000000
s24054,Stock_24054,319.0000000000000000
s66127,Stock_66127,274.5000000000000000
s65489,Stock_65489,307.0000000000000000
s53895,Stock_53895,147.0000000000000000
s9872,Stock_9872,472.0000000000000000
s1634,Stock_1634,403.0000000000000000
s34684,Stock_34684,376.0000000000000000
s13842,Stock_13842,129.5000000000000000
s31508,Stock_31508,461.0000000000000000
s48932,Stock_48932,303.0000000000000000
s3450,Stock_3450,336.0000000000000000
s37433,Stock_37433,259.0000000000000000
s28820,Stock_28820,228.0000000000000000
s65630,Stock_65630,149.0000000000000000
s5137,Stock_5137,361.0000000000000000
s40655,Stock_40655,473.0000000000000000
s39845,Stock_39845,498.0000000000000000
s21491,Stock_21491,91.5000000000000000
s22804,Stock_22804,402.5000000000000000
s52664,Stock_52664,228.0000000000000000
s69504,Stock_69504,461.0000000000000000
s14501,Stock_14501,301.0000000000000000
s38065,Stock_38065,143.5000000000000000
s1250,Stock_1250,52.0000000000000000
s47467,Stock_47467,291.0000000000000000
s10034,Stock_10034,114.0000000000000000
s30302,Stock_30302,488.0000000000000000
s38106,Stock_38106,356.0000000000000000
s40524,Stock_40524,353.0000000000000000
s18375,Stock_18375,444.0000000000000000
s58290,Stock_58290,364.0000000000000000
s67870,Stock_67870,53.0000000000000000
s46056,Stock_46056,408.0000000000000000
s41773,Stock_41773,158.0000000000000000
s69564,Stock_69564,168.0000000000000000
s43585,Stock_43585,292.0000000000000000
s11366,Stock_11366,278.0000000000000000
s14285,Stock_14285,172.0000000000000000
s56713,Stock_56713,180.0000000000000000
s449,Stock_449,221.0000000000000000
s4774,Stock_4774,279.0000000000000000
s19334,Stock_19334,59.0000000000000000
s13590,Stock_13590,146.5000000000000000
s34117,Stock_34117,374.0000000000000000
s1461,Stock_1461,258.2500000000000000
s30045,Stock_30045,351.0000000000000000
s25838,Stock_25838,120.0000000000000000
s8815,Stock_8815,408.0000000000000000
s34927,Stock_34927,81.0000000000000000
s30254,Stock_30254,68.0000000000000000
s11607,Stock_11607,438.0000000000000000
s65748,Stock_65748,101.0000000000000000
s30359,Stock_30359,120.5000000000000000
s34526,Stock_34526,168.0000000000000000
s19283,Stock_19283,329.0000000000000000
s1319,Stock_1319,363.5000000000000000
s54919,Stock_54919,317.0000000000000000
s4595,Stock_4595,458.0000000000000000
s41619,Stock_41619,246.0000000000000000
s35828,Stock_35828,170.0000000000000000
s45826,Stock_45826,120.0000000000000000
s52647,Stock_52647,144.0000000000000000
s886,Stock_886,371.0000000000000000
s6530,Stock_6530,221.0000000000000000
s28429,Stock_28429,239.5000000000000000
s6969,Stock_6969,397.0000000000000000
s44072,Stock_44072,195.0000000000000000
s32809,Stock_32809,57.0000000000000000
s37562,Stock_37562,244.0000000000000000
s40784,Stock_40784,455.0000000000000000
s34791,Stock_34791,292.0000000000000000
s25243,Stock_25243,80.0000000000000000
s20819,Stock_20819,167.0000000000000000
s4256,Stock_4256,122.5000000000000000
s48997,Stock_48997,438.0000000000000000
s10095,Stock_10095,63.0000000000000000
s45585,Stock_45585,225.0000000000000000
s59389,Stock_59389,233.5000000000000000
s60721,Stock_60721,326.0000000000000000
s69460,Stock_69460,65.0000000000000000
s376,Stock_376,462.0000000000000000
s7932,Stock_7932,325.0000000000000000
s43264,Stock_43264,183.0000000000000000
s14075,Stock_14075,141.6666666666666667
s25632,Stock_25632,98.0000000000000000
s28035,Stock_28035,202.0000000000000000
s11385,Stock_11385,467.0000000000000000
s27654,Stock_27654,290.0000000000000000
s61208,Stock_61208,346.5000000000000000
s45492,Stock_45492,192.0000000000000000
s34038,Stock_34038,87.0000000000000000
s39928,Stock_39928,66.0000000000000000
s45227,Stock_45227,371.0000000000000000
s38694,Stock_38694,453.6666666666666667
s23375,Stock_23375,464.0000000000000000
s44400,Stock_44400,393.0000000000000000
s68805,Stock_68805,310.0000000000000000
s43934,Stock_43934,372.0000000000000000
s36044,Stock_36044,163.0000000000000000
s27185,Stock_27185,198.0000000000000000
s36886,Stock_36886,264.0000000000000000
s9859,Stock_9859,397.0000000000000000
s5007,Stock_5007,333.0000000000000000
s33755,Stock_33755,72.0000000000000000
s5626,Stock_5626,95.0000000000000000
s37328,Stock_37328,239.0000000000000000
s67572,Stock_67572,486.0000000000000000
s59957,Stock_59957,442.5000000000000000
s37304,Stock_37304,80.0000000000000000
s20896,Stock_20896,328.0000000000000000
s11846,Stock_11846,253.0000000000000000
s12920,Stock_12920,98.0000000000000000
s9842,Stock_9842,117.5000000000000000
s7866,Stock_7866,415.3333333333333333
s12656,Stock_12656,157.0000000000000000
s57916,Stock_57916,369.0000000000000000
s35157,Stock_35157,396.0000000000000000
s51207,Stock_51207,448.0000000000000000
s58289,Stock_58289,182.0000000000000000
s32159,Stock_32159,112.0000000000000000
s47496,Stock_47496,125.0000000000000000
s32725,Stock_32725,110.0000000000000000
s47444,Stock_47444,189.0000000000000000
s455,Stock_455,331.0000000000000000
s23871,Stock_23871,258.0000000000000000
s18472,Stock_18472,425.0000000000000000
s20220,Stock_20220,318.0000000000000000
s68810,Stock_68810,70.0000000000000000
s56127,Stock_56127,410.5000000000000000
s8024,Stock_8024,190.0000000000000000
s11826,Stock_11826,336.0000000000000000
s64335,Stock_64335,341.0000000000000000
s21281,Stock_21281,306.0000000000000000
s3653,Stock_3653,456.0000000000000000
s26060,Stock_26060,121.5000000000000000
s44234,Stock_44234,476.0000000000000000
s47072,Stock_47072,251.0000000000000000
s37646,Stock_37646,232.0000000000000000
s35990,Stock_35990,234.0000000000000000
s4766,Stock_4766,125.0000000000000000
s17322,Stock_17322,178.0000000000000000
s58147,Stock_58147,365.0000000000000000
s17144,Stock_17144,444.0000000000000000
s28117,Stock_28117,227.0000000000000000
s10216,Stock_10216,479.0000000000000000
s17094,Stock_17094,162.5000000000000000
s33866,Stock_33866,363.0000000000000000
s17129,Stock_17129,274.0000000000000000
s64592,Stock_64592,415.0000000000000000
s22724,Stock_22724,486.0000000000000000
s64135,Stock_64135,278.0000000000000000
s15756,Stock_15756,482.5000000000000000
s58774,Stock_58774,436.0000000000000000
s503,Stock_503,194.6666666666666667
s65654,Stock_65654,331.0000000000000000
s67344,Stock_67344,309.0000000000000000
s61057,Stock_61057,111.5000000000000000
s11282,Stock_11282,135.0000000000000000
s39094,Stock_39094,324.0000000000000000
s55323,Stock_55323,323.0000000000000000
s50201,Stock_50201,377.0000000000000000
s35925,Stock_35925,432.0000000000000000
s51163,Stock_51163,138.5000000000000000
s24854,Stock_24854,224.0000000000000000
s16102,Stock_16102,207.0000000000000000
s3924,Stock_3924,122.0000000000000000
s11622,Stock_11622,284.0000000000000000
s61355,Stock_61355,397.0000000000000000
s33977,Stock_33977,74.0000000000000000
s44574,Stock_44574,117.0000000000000000
s45798,Stock_45798,366.0000000000000000
s42279,Stock_42279,364.0000000000000000
s8542,Stock_8542,81.0000000000000000
s46316,Stock_46316,253.0000000000000000
s11627,Stock_11627,376.0000000000000000
s60022,Stock_60022,170.0000000000000000
s46416,Stock_46416,223.0000000000000000
s14731,Stock_14731,474.5000000000000000
s5139,Stock_5139,278.0000000000000000
s65410,Stock_65410,320.5000000000000000
s34968,Stock_34968,137.0000000000000000
s56189,Stock_56189,308.0000000000000000
s34632,Stock_34632,470.6666666666666667
s69495,Stock_69495,137.0000000000000000
s49110,Stock_49110,158.0000000000000000
s31149,Stock_31149,208.0000000000000000
s49287,Stock_49287,225.0000000000000000
s40216,Stock_40216,252.0000000000000000
s21254,Stock_21254,66.0000000000000000
s26705,Stock_26705,369.0000000000000000
s48973,Stock_48973,161.0000000000000000
s52254,Stock_52254,385.0000000000000000
s10817,Stock_10817,209.3333333333333333
s20686,Stock_20686,461.0000000000000000
s11504,Stock_11504,270.0000000000000000
s13681,Stock_13681,443.0000000000000000
s24974,Stock_24974,185.0000000000000000
s59515,Stock_59515,237.0000000000000000
s17461,Stock_17461,74.5000000000000000
s58215,Stock_58215,146.0000000000000000
s52224,Stock_52224,379.0000000000000000
s65123,Stock_65123,159.5000000000000000
s39251,Stock_39251,286.0000000000000000
s3320,Stock_3320,221.5000000000000000
s15980,Stock_15980,63.0000000000000000
s50348,Stock_50348,301.0000000000000000
s54477,Stock_54477,211.0000000000000000
s8979,Stock_8979,125.0000000000000000
s39763,Stock_39763,385.0000000000000000
s5033,Stock_5033,308.0000000000000000
s23450,Stock_23450,337.5000000000000000
s31839,Stock_31839,481.0000000000000000
s23313,Stock_23313,319.0000000000000000
s41743,Stock_41743,215.0000000000000000
s3125,Stock_3125,199.0000000000000000
s29924,Stock_29924,58.0000000000000000
s2666,Stock_2666,409.0000000000000000
s60684,Stock_60684,193.0000000000000000
s66061,Stock_66061,324.0000000000000000
s19602,Stock_19602,195.0000000000000000
s2438,Stock_2438,358.0000000000000000
s54594,Stock_54594,296.0000000000000000
s14939,Stock_14939,228.0000000000000000
s1091,Stock_1091,118.0000000000000000
s23191,Stock_23191,159.0000000000000000
s19574,Stock_19574,430.5000000000000000
s19057,Stock_19057,252.0000000000000000
s16854,Stock_16854,431.0000000000000000
s40030,Stock_40030,115.0000000000000000
s4324,Stock_4324,234.0000000000000000
s49709,Stock_49709,198.0000000000000000
s64024,Stock_64024,486.0000000000000000
s24240,Stock_24240,240.0000000000000000
s51419,Stock_51419,85.0000000000000000
s3436,Stock_3436,187.0000000000000000
s49064,Stock_49064,433.7500000000000000
s7836,Stock_7836,409.0000000000000000
s50170,Stock_50170,380.0000000000000000
s7310,Stock_7310,321.0000000000000000
s22845,Stock_22845,321.0000000000000000
s59215,Stock_59215,388.5000000000000000
s8622,Stock_8622,224.0000000000000000
s5802,Stock_5802,145.0000000000000000
s38761,Stock_38761,489.0000000000000000
s53537,Stock_53537,66.6666666666666667
s3647,Stock_3647,491.0000000000000000
s19790,Stock_19790,82.0000000000000000
s40139,Stock_40139,277.0000000000000000
s33182,Stock_33182,411.0000000000000000
s13345,Stock_13345,90.0000000000000000
s23569,Stock_23569,157.0000000000000000
s15241,Stock_15241,113.0000000000000000
s25973,Stock_25973,482.0000000000000000
s40401,Stock_40401,148.0000000000000000
s8185,Stock_8185,121.0000000000000000
s66324,Stock_66324,55.0000000000000000
s4605,Stock_4605,147.0000000000000000
s53580,Stock_53580,380.0000000000000000
s61090,Stock_61090,411.0000000000000000
s36227,Stock_36227,344.0000000000000000
s11848,Stock_11848,273.0000000000000000
s42032,Stock_42032,497.5000000000000000
s61764,Stock_61764,330.0000000000000000
s12415,Stock_12415,261.0000000000000000
s36733,Stock_36733,218.0000000000000000
s32168,Stock_32168,210.0000000000000000
s30421,Stock_30421,389.0000000000000000
s44635,Stock_44635,117.0000000000000000
s66150,Stock_66150,149.0000000000000000
s9629,Stock_9629,382.0000000000000000
s23897,Stock_23897,235.5000000000000000
s42948,Stock_42948,271.0000000000000000
s15977,Stock_15977,357.5000000000000000
s25783,Stock_25783,71.0000000000000000
s64851,Stock_64851,65.0000000000000000
s34555,Stock_34555,111.0000000000000000
s13374,Stock_13374,240.7500000000000000
s27765,Stock_27765,139.0000000000000000
s22634,Stock_22634,305.0000000000000000
s31926,Stock_31926,302.0000000000000000
s35054,Stock_35054,209.0000000000000000
s12130,Stock_12130,282.0000000000000000
s29858,Stock_29858,104.0000000000000000
s57087,Stock_57087,61.0000000000000000
s30875,Stock_30875,497.0000000000000000
s23866,Stock_23866,166.0000000000000000
s54376,Stock_54376,370.0000000000000000
s58558,Stock_58558,340.5000000000000000
s37055,Stock_37055,236.0000000000000000
s54825,Stock_54825,270.0000000000000000
s22151,Stock_22151,333.6666666666666667
s57262,Stock_57262,114.0000000000000000
s17529,Stock_17529,111.0000000000000000
s60092,Stock_60092,333.0000000000000000
s37325,Stock_37325,435.3333333333333333
s57541,Stock_57541,54.0000000000000000
s21876,Stock_21876,312.0000000000000000
s17643,Stock_17643,272.0000000000000000
s52156,Stock_52156,281.3333333333333333
s23139,Stock_23139,128.6000000000000000
s15150,Stock_15150,146.0000000000000000
s53683,Stock_53683,157.0000000000000000
s32456,Stock_32456,291.0000000000000000
s10177,Stock_10177,477.7500000000000000
s40913,Stock_40913,473.5000000000000000
s69663,Stock_69663,150.0000000000000000
s17448,Stock_17448,429.0000000000000000
s2406,Stock_2406,196.0000000000000000
s40263,Stock_40263,353.0000000000000000
s66743,Stock_66743,317.0000000000000000
s4901,Stock_4901,334.0000000000000000
s48411,Stock_48411,456.0000000000000000
s6783,Stock_6783,312.0000000000000000
s6062,Stock_6062,351.0000000000000000
s41956,Stock_41956,344.0000000000000000
s4612,Stock_4612,403.0000000000000000
s41154,Stock_41154,403.5000000000000000
s12691,Stock_12691,405.0000000000000000
s40037,Stock_40037,452.5000000000000000
s27549,Stock_27549,112.0000000000000000
s181,Stock_181,370.5000000000000000
s9182,Stock_9182,114.0000000000000000
s56992,Stock_56992,264.0000000000000000
s33064,Stock_33064,273.0000000000000000
s300,Stock_300,417.0000000000000000
s11246,Stock_11246,475.0000000000000000
s24625,Stock_24625,128.0000000000000000
s19913,Stock_19913,228.0000000000000000
s41886,Stock_41886,60.5000000000000000
s10776,Stock_10776,50.0000000000000000
s677,Stock_677,378.0000000000000000
s40769,Stock_40769,283.0000000000000000
s45342,Stock_45342,325.0000000000000000
s31037,Stock_31037,427.0000000000000000
s18846,Stock_18846,193.0000000000000000
s893,Stock_893,485.0000000000000000
s18447,Stock_18447,116.0000000000000000
s68229,Stock_68229,116.0000000000000000
s59274,Stock_59274,297.0000000000000000
s44285,Stock_44285,370.0000000000000000
s35648,Stock_35648,209.5000000000000000
s45659,Stock_45659,406.0000000000000000
s69671,Stock_69671,350.0000000000000000
s54435,Stock_54435,387.0000000000000000
s57221,Stock_57221,313.5000000000000000
s66914,Stock_66914,82.0000000000000000
s42863,Stock_42863,174.0000000000000000
s69278,Stock_69278,177.0000000000000000
s9692,Stock_9692,338.0000000000000000
s22628,Stock_22628,145.0000000000000000
s64547,Stock_64547,216.0000000000000000
s51788,Stock_51788,69.0000000000000000
s47458,Stock_47458,103.0000000000000000
s60862,Stock_60862,236.0000000000000000
s17679,Stock_17679,219.0000000000000000
s17646,Stock_17646,410.0000000000000000
s40477,Stock_40477,285.6666666666666667
s64165,Stock_64165,132.5000000000000000
s62216,Stock_62216,492.0000000000000000
s23848,Stock_23848,325.3333333333333333
s49805,Stock_49805,457.0000000000000000
s6415,Stock_6415,364.0000000000000000
s67301,Stock_67301,338.0000000000000000
s9375,Stock_9375,472.0000000000000000
s9713,Stock_9713,195.0000000000000000
s54313,Stock_54313,295.0000000000000000
s45443,Stock_45443,268.0000000000000000
s58082,Stock_58082,350.5000000000000000
s6657,Stock_6657,407.0000000000000000
s54824,Stock_54824,433.5000000000000000
s7172,Stock_7172,461.5000000000000000
s28908,Stock_28908,472.0000000000000000
