stock_name,average_price
Stock_11423,327.0000000000000000
Stock_7521,362.0000000000000000
Stock_11480,137.0000000000000000
Stock_35060,304.0000000000000000
Stock_5488,300.0000000000000000
Stock_24883,350.0000000000000000
Stock_14817,327.0000000000000000
Stock_34573,353.0000000000000000
Stock_19475,261.0000000000000000
Stock_34714,484.0000000000000000
Stock_21606,87.0000000000000000
Stock_31738,88.0000000000000000
Stock_5866,408.0000000000000000
Stock_38512,239.0000000000000000
Stock_34595,429.5000000000000000
Stock_32299,53.0000000000000000
Stock_32030,259.0000000000000000
Stock_23206,68.0000000000000000
Stock_14883,88.0000000000000000
Stock_29706,469.0000000000000000
Stock_29096,164.0000000000000000
Stock_6072,200.5000000000000000
Stock_1366,419.0000000000000000
Stock_27434,482.0000000000000000
Stock_9003,461.5000000000000000
Stock_2685,263.0000000000000000
Stock_8524,298.0000000000000000
Stock_11986,470.0000000000000000
Stock_39103,59.0000000000000000
Stock_35770,379.0000000000000000
Stock_30548,451.0000000000000000
Stock_1981,94.0000000000000000
Stock_27030,293.0000000000000000
Stock_7505,173.0000000000000000
Stock_20535,323.0000000000000000
Stock_17498,402.0000000000000000
Stock_6470,211.0000000000000000
Stock_21548,442.0000000000000000
Stock_38657,112.0000000000000000
Stock_17860,227.5000000000000000
Stock_18317,150.0000000000000000
Stock_10613,383.0000000000000000
Stock_8733,371.0000000000000000
Stock_32771,245.0000000000000000
Stock_10771,434.0000000000000000
Stock_13941,331.0000000000000000
Stock_22782,286.0000000000000000
Stock_14860,396.0000000000000000
Stock_14825,188.0000000000000000
Stock_16431,278.0000000000000000
Stock_8263,498.0000000000000000
Stock_18925,134.0000000000000000
Stock_15082,434.0000000000000000
Stock_10483,179.0000000000000000
Stock_3573,249.0000000000000000
Stock_972,183.0000000000000000
Stock_26665,50.0000000000000000
Stock_22413,356.0000000000000000
Stock_25969,216.0000000000000000
Stock_23317,140.0000000000000000
Stock_2391,78.0000000000000000
Stock_25797,112.0000000000000000
Stock_38566,359.0000000000000000
Stock_16716,498.0000000000000000
Stock_1367,329.0000000000000000
Stock_8665,431.0000000000000000
Stock_26511,103.0000000000000000
Stock_8355,249.0000000000000000
Stock_34141,282.0000000000000000
Stock_28379,241.0000000000000000
Stock_30526,106.0000000000000000
Stock_19931,330.0000000000000000
Stock_15951,430.0000000000000000
Stock_36608,401.0000000000000000
Stock_13204,187.0000000000000000
Stock_35726,366.0000000000000000
Stock_29301,228.0000000000000000
Stock_27268,75.0000000000000000
Stock_2985,193.0000000000000000
Stock_30360,192.0000000000000000
Stock_30260,382.0000000000000000
Stock_4923,206.0000000000000000
Stock_25318,142.0000000000000000
Stock_14995,69.0000000000000000
Stock_36691,205.0000000000000000
Stock_8575,91.0000000000000000
Stock_35988,458.0000000000000000
Stock_35649,276.0000000000000000
Stock_8895,318.0000000000000000
Stock_21480,330.0000000000000000
Stock_16181,153.0000000000000000
Stock_36728,497.0000000000000000
Stock_11185,364.0000000000000000
Stock_39206,381.5000000000000000
Stock_15933,60.0000000000000000
Stock_2127,194.5000000000000000
Stock_33483,400.0000000000000000
Stock_34602,345.0000000000000000
Stock_26935,73.0000000000000000
Stock_32222,181.5000000000000000
Stock_19105,222.0000000000000000
Stock_15100,66.0000000000000000
Stock_39031,419.0000000000000000
Stock_9263,447.0000000000000000
Stock_35973,237.0000000000000000
Stock_38938,287.0000000000000000
Stock_2377,145.0000000000000000
Stock_39170,72.0000000000000000
Stock_12751,303.0000000000000000
Stock_26554,173.0000000000000000
Stock_21391,319.0000000000000000
Stock_13882,463.0000000000000000
Stock_12669,440.0000000000000000
Stock_32937,83.0000000000000000
Stock_19315,106.0000000000000000
Stock_31843,215.0000000000000000
Stock_20097,154.5000000000000000
Stock_21280,406.0000000000000000
Stock_4163,53.0000000000000000
Stock_27248,231.0000000000000000
Stock_30791,427.0000000000000000
Stock_1631,498.0000000000000000
Stock_22636,288.0000000000000000
Stock_26417,251.5000000000000000
Stock_11454,232.0000000000000000
Stock_2394,382.0000000000000000
Stock_224,488.0000000000000000
Stock_24079,378.0000000000000000
Stock_29933,94.0000000000000000
Stock_10070,114.0000000000000000
Stock_11212,440.0000000000000000
Stock_92,288.0000000000000000
Stock_15531,84.0000000000000000
Stock_35587,240.0000000000000000
Stock_26164,88.0000000000000000
Stock_38593,184.0000000000000000
Stock_33984,437.5000000000000000
Stock_12613,245.0000000000000000
Stock_32844,208.0000000000000000
Stock_14667,180.0000000000000000
Stock_12172,145.0000000000000000
Stock_29041,298.0000000000000000
Stock_27507,400.0000000000000000
Stock_26654,298.5000000000000000
Stock_25084,435.0000000000000000
Stock_22062,84.0000000000000000
Stock_24142,407.0000000000000000
Stock_11191,498.0000000000000000
Stock_24138,300.0000000000000000
Stock_32792,367.0000000000000000
Stock_2058,198.0000000000000000
Stock_8172,226.0000000000000000
Stock_2961,53.0000000000000000
Stock_7328,374.0000000000000000
Stock_21299,147.0000000000000000
Stock_16859,168.0000000000000000
Stock_28942,229.0000000000000000
Stock_18295,148.0000000000000000
Stock_4044,324.0000000000000000
Stock_27160,400.0000000000000000
Stock_10876,66.0000000000000000
Stock_1505,359.0000000000000000
Stock_1022,381.0000000000000000
Stock_14748,109.0000000000000000
Stock_19329,388.0000000000000000
Stock_11481,493.0000000000000000
Stock_32297,318.0000000000000000
Stock_4775,407.0000000000000000
Stock_34421,268.0000000000000000
Stock_24650,195.0000000000000000
Stock_1684,66.0000000000000000
Stock_769,101.0000000000000000
Stock_23088,233.0000000000000000
Stock_3766,90.0000000000000000
Stock_1094,265.0000000000000000
Stock_37923,75.0000000000000000
Stock_28548,397.0000000000000000
Stock_46,290.0000000000000000
Stock_33113,237.0000000000000000
Stock_19408,163.0000000000000000
Stock_7003,354.0000000000000000
Stock_16280,118.0000000000000000
Stock_28472,316.0000000000000000
Stock_18108,140.0000000000000000
Stock_3063,102.5000000000000000
Stock_15447,382.0000000000000000
Stock_12406,318.0000000000000000
Stock_7712,449.0000000000000000
Stock_7854,104.0000000000000000
Stock_23934,216.0000000000000000
Stock_26185,493.0000000000000000
Stock_25531,445.0000000000000000
Stock_36053,447.0000000000000000
Stock_32837,111.0000000000000000
Stock_4007,150.0000000000000000
Stock_34945,435.0000000000000000
Stock_37626,350.0000000000000000
Stock_24193,58.5000000000000000
Stock_35367,319.0000000000000000
Stock_23697,214.0000000000000000
Stock_33627,118.0000000000000000
Stock_3760,448.0000000000000000
Stock_20098,134.0000000000000000
Stock_30170,331.0000000000000000
Stock_12311,304.0000000000000000
Stock_20818,419.0000000000000000
Stock_117,404.0000000000000000
Stock_25732,294.0000000000000000
Stock_18457,490.0000000000000000
Stock_11368,442.0000000000000000
Stock_38575,213.0000000000000000
Stock_21298,145.0000000000000000
Stock_30673,435.0000000000000000
Stock_6759,366.0000000000000000
Stock_38306,209.0000000000000000
Stock_12577,302.0000000000000000
Stock_39036,92.0000000000000000
Stock_16105,317.0000000000000000
Stock_26539,333.0000000000000000
Stock_6755,444.0000000000000000
Stock_34026,369.0000000000000000
Stock_27769,87.0000000000000000
Stock_2007,341.0000000000000000
Stock_28878,197.0000000000000000
Stock_32726,444.0000000000000000
Stock_1405,270.0000000000000000
Stock_945,214.0000000000000000
Stock_3467,294.0000000000000000
Stock_31009,232.0000000000000000
Stock_28581,480.0000000000000000
Stock_18218,207.0000000000000000
Stock_19607,246.0000000000000000
Stock_7944,457.5000000000000000
Stock_21305,423.0000000000000000
Stock_16340,352.0000000000000000
Stock_22419,436.0000000000000000
Stock_22796,396.0000000000000000
Stock_26494,374.0000000000000000
Stock_10813,430.0000000000000000
Stock_7019,279.0000000000000000
Stock_38743,128.0000000000000000
Stock_5576,408.0000000000000000
Stock_23544,85.0000000000000000
Stock_21270,478.5000000000000000
Stock_3469,104.0000000000000000
Stock_12585,353.0000000000000000
Stock_3003,407.0000000000000000
Stock_22361,60.0000000000000000
Stock_31246,177.0000000000000000
Stock_23484,302.0000000000000000
Stock_3907,275.0000000000000000
Stock_13585,232.5000000000000000
Stock_16828,292.0000000000000000
Stock_6810,272.0000000000000000
Stock_25132,166.0000000000000000
Stock_17844,380.0000000000000000
Stock_7612,438.0000000000000000
Stock_33243,272.0000000000000000
Stock_7740,226.0000000000000000
Stock_28605,97.0000000000000000
Stock_35258,478.5000000000000000
Stock_28779,371.0000000000000000
Stock_28838,295.0000000000000000
Stock_21035,345.0000000000000000
Stock_36664,500.0000000000000000
Stock_16740,225.5000000000000000
Stock_11148,89.0000000000000000
Stock_33896,143.0000000000000000
Stock_21412,52.0000000000000000
Stock_8440,265.0000000000000000
Stock_23889,262.5000000000000000
Stock_13174,420.0000000000000000
Stock_12936,86.0000000000000000
Stock_7183,444.0000000000000000
Stock_28873,140.0000000000000000
Stock_33422,240.0000000000000000
Stock_34850,232.0000000000000000
Stock_11918,232.0000000000000000
Stock_3457,182.0000000000000000
Stock_13279,55.0000000000000000
Stock_33173,446.0000000000000000
Stock_32863,228.0000000000000000
Stock_36922,367.0000000000000000
Stock_10743,272.0000000000000000
Stock_6895,437.0000000000000000
Stock_23059,418.0000000000000000
Stock_30351,390.0000000000000000
Stock_11627,365.0000000000000000
Stock_26552,257.0000000000000000
Stock_9637,395.0000000000000000
Stock_25979,262.0000000000000000
Stock_18250,246.0000000000000000
Stock_29094,311.0000000000000000
Stock_167,427.0000000000000000
Stock_38984,95.0000000000000000
Stock_29519,177.0000000000000000
Stock_20401,379.0000000000000000
Stock_13954,351.0000000000000000
Stock_25130,446.0000000000000000
Stock_16143,402.0000000000000000
Stock_12163,269.0000000000000000
Stock_185,322.0000000000000000
Stock_36079,310.0000000000000000
Stock_23176,266.0000000000000000
Stock_15928,104.0000000000000000
Stock_18623,227.0000000000000000
Stock_7840,489.0000000000000000
Stock_27070,380.0000000000000000
Stock_17533,169.0000000000000000
Stock_23044,237.0000000000000000
Stock_37679,124.0000000000000000
Stock_12665,256.0000000000000000
Stock_11892,332.0000000000000000
Stock_18225,108.0000000000000000
Stock_18796,365.0000000000000000
Stock_24398,279.0000000000000000
Stock_13245,364.0000000000000000
Stock_38614,121.0000000000000000
Stock_19205,500.0000000000000000
Stock_7717,442.0000000000000000
Stock_34053,381.0000000000000000
Stock_23448,376.0000000000000000
Stock_7751,388.0000000000000000
Stock_4293,363.0000000000000000
Stock_17187,406.0000000000000000
Stock_2402,479.0000000000000000
Stock_5478,79.0000000000000000
Stock_38352,325.0000000000000000
Stock_31292,437.0000000000000000
Stock_25478,286.0000000000000000
Stock_17113,413.0000000000000000
Stock_12741,430.0000000000000000
Stock_11800,314.0000000000000000
Stock_15671,423.0000000000000000
Stock_28908,57.0000000000000000
Stock_1353,238.0000000000000000
Stock_4627,136.0000000000000000
Stock_21902,88.0000000000000000
Stock_20835,191.0000000000000000
Stock_27780,371.0000000000000000
Stock_26391,84.5000000000000000
Stock_18095,308.0000000000000000
Stock_3445,212.0000000000000000
Stock_32681,238.0000000000000000
Stock_29920,402.0000000000000000
Stock_29694,258.0000000000000000
Stock_38547,487.5000000000000000
Stock_25652,440.0000000000000000
Stock_6515,90.0000000000000000
Stock_32271,450.0000000000000000
Stock_5148,271.0000000000000000
Stock_412,482.0000000000000000
Stock_30644,278.0000000000000000
Stock_36534,355.0000000000000000
Stock_35897,312.0000000000000000
Stock_35833,283.0000000000000000
Stock_33953,139.0000000000000000
Stock_31106,74.0000000000000000
Stock_2630,338.0000000000000000
Stock_25224,124.0000000000000000
Stock_26284,430.0000000000000000
Stock_25347,298.5000000000000000
Stock_33500,338.0000000000000000
Stock_33889,233.0000000000000000
Stock_16438,78.0000000000000000
Stock_5715,223.0000000000000000
Stock_32827,475.0000000000000000
Stock_30347,324.0000000000000000
Stock_5758,151.0000000000000000
Stock_11165,421.0000000000000000
Stock_2619,396.0000000000000000
Stock_16094,334.0000000000000000
Stock_24220,91.0000000000000000
Stock_12296,465.0000000000000000
Stock_17394,324.0000000000000000
Stock_6152,149.0000000000000000
Stock_4141,422.0000000000000000
Stock_24203,337.0000000000000000
Stock_16943,207.0000000000000000
Stock_4682,123.0000000000000000
Stock_21555,378.0000000000000000
Stock_15303,203.5000000000000000
Stock_35827,101.0000000000000000
Stock_17952,269.0000000000000000
Stock_19404,301.0000000000000000
Stock_28397,390.0000000000000000
Stock_38451,243.0000000000000000
Stock_13366,492.0000000000000000
Stock_11719,218.0000000000000000
Stock_17366,444.0000000000000000
Stock_4563,497.0000000000000000
Stock_15484,407.0000000000000000
Stock_12515,414.0000000000000000
Stock_771,67.5000000000000000
Stock_11344,191.0000000000000000
Stock_30231,437.0000000000000000
Stock_32409,427.5000000000000000
Stock_32158,80.0000000000000000
Stock_1379,358.0000000000000000
Stock_3604,415.5000000000000000
Stock_6704,349.0000000000000000
Stock_2538,450.0000000000000000
Stock_6593,339.0000000000000000
Stock_27173,96.0000000000000000
Stock_11117,148.0000000000000000
Stock_31300,100.0000000000000000
Stock_31077,430.0000000000000000
Stock_30258,411.0000000000000000
Stock_12104,353.0000000000000000
Stock_11661,163.0000000000000000
Stock_19969,125.0000000000000000
Stock_9776,276.5000000000000000
Stock_19341,396.0000000000000000
Stock_6733,336.0000000000000000
Stock_33196,152.0000000000000000
Stock_20790,316.0000000000000000
Stock_34868,192.0000000000000000
Stock_34857,256.0000000000000000
Stock_20734,295.0000000000000000
Stock_32744,221.0000000000000000
Stock_5615,418.0000000000000000
Stock_3549,388.0000000000000000
Stock_12187,186.5000000000000000
Stock_6101,191.0000000000000000
Stock_16218,150.0000000000000000
Stock_35659,435.0000000000000000
Stock_22645,149.0000000000000000
Stock_15123,55.0000000000000000
Stock_23103,341.0000000000000000
Stock_19149,341.0000000000000000
Stock_13740,278.0000000000000000
Stock_14953,143.5000000000000000
Stock_16884,88.0000000000000000
Stock_12761,121.5000000000000000
Stock_20571,421.0000000000000000
Stock_20115,160.0000000000000000
Stock_11306,362.0000000000000000
Stock_3187,468.0000000000000000
Stock_25427,263.0000000000000000
Stock_27259,401.0000000000000000
Stock_17963,416.0000000000000000
Stock_32194,266.0000000000000000
Stock_13591,122.0000000000000000
Stock_30418,178.0000000000000000
Stock_31114,150.0000000000000000
Stock_8904,75.0000000000000000
Stock_6109,491.0000000000000000
Stock_5815,130.0000000000000000
Stock_38571,128.0000000000000000
Stock_36213,312.0000000000000000
Stock_17011,219.0000000000000000
Stock_27649,298.0000000000000000
Stock_33995,238.0000000000000000
Stock_23659,414.0000000000000000
Stock_22716,85.0000000000000000
Stock_15243,429.0000000000000000
Stock_34220,306.0000000000000000
Stock_36703,133.0000000000000000
Stock_19328,169.0000000000000000
Stock_6710,266.0000000000000000
Stock_13029,115.0000000000000000
Stock_29105,147.0000000000000000
Stock_33206,383.0000000000000000
Stock_8017,234.0000000000000000
Stock_32004,123.0000000000000000
Stock_15108,269.0000000000000000
Stock_24528,193.0000000000000000
Stock_5142,322.0000000000000000
Stock_22168,188.0000000000000000
Stock_5580,227.0000000000000000
Stock_34240,333.0000000000000000
Stock_37522,153.0000000000000000
Stock_29100,252.0000000000000000
Stock_18987,79.0000000000000000
Stock_6191,124.5000000000000000
Stock_1815,117.0000000000000000
Stock_9050,322.0000000000000000
Stock_15049,363.5000000000000000
Stock_3645,320.0000000000000000
Stock_37058,223.0000000000000000
Stock_10901,256.0000000000000000
Stock_35117,405.0000000000000000
Stock_22290,358.0000000000000000
Stock_16419,430.0000000000000000
Stock_31627,108.0000000000000000
Stock_27079,414.0000000000000000
Stock_25389,50.0000000000000000
Stock_8542,89.0000000000000000
Stock_27593,458.0000000000000000
Stock_9801,480.0000000000000000
Stock_19486,249.0000000000000000
Stock_30688,401.0000000000000000
Stock_28978,300.0000000000000000
Stock_10729,456.0000000000000000
Stock_6808,409.0000000000000000
Stock_1099,245.0000000000000000
Stock_8940,249.0000000000000000
Stock_7107,476.0000000000000000
Stock_12736,305.0000000000000000
Stock_6458,98.0000000000000000
Stock_1132,290.0000000000000000
Stock_13974,395.0000000000000000
Stock_15009,423.0000000000000000
Stock_17220,121.0000000000000000
Stock_16223,380.0000000000000000
Stock_2872,259.0000000000000000
Stock_10296,273.0000000000000000
Stock_6892,248.0000000000000000
Stock_26710,365.0000000000000000
Stock_17222,494.0000000000000000
Stock_6112,277.5000000000000000
Stock_14805,176.0000000000000000
Stock_29278,423.0000000000000000
Stock_37604,311.0000000000000000
Stock_37018,299.0000000000000000
Stock_9905,292.0000000000000000
Stock_8919,121.0000000000000000
Stock_4036,375.0000000000000000
Stock_23196,499.0000000000000000
Stock_36657,484.0000000000000000
Stock_33259,56.0000000000000000
Stock_33067,493.0000000000000000
Stock_32738,124.0000000000000000
Stock_28255,473.0000000000000000
Stock_14607,64.0000000000000000
Stock_32053,107.0000000000000000
Stock_11200,334.0000000000000000
Stock_12965,342.0000000000000000
Stock_17581,124.0000000000000000
Stock_7030,465.0000000000000000
Stock_30715,465.0000000000000000
Stock_2919,347.0000000000000000
Stock_20170,189.0000000000000000
Stock_7925,66.0000000000000000
Stock_27995,378.0000000000000000
Stock_1075,242.0000000000000000
Stock_5584,52.0000000000000000
Stock_36890,79.0000000000000000
Stock_26960,283.0000000000000000
Stock_9261,492.0000000000000000
Stock_931,462.0000000000000000
Stock_6045,293.0000000000000000
Stock_5154,241.0000000000000000
Stock_3255,276.0000000000000000
Stock_28201,76.0000000000000000
Stock_1092,64.0000000000000000
Stock_29071,398.5000000000000000
Stock_30832,162.0000000000000000
Stock_15767,119.0000000000000000
Stock_31764,489.0000000000000000
Stock_29672,434.0000000000000000
Stock_16175,354.0000000000000000
Stock_24025,364.0000000000000000
Stock_6074,62.0000000000000000
Stock_24094,75.0000000000000000
Stock_35126,315.0000000000000000
Stock_12869,90.0000000000000000
Stock_1454,196.0000000000000000
Stock_24568,334.0000000000000000
Stock_25501,88.0000000000000000
Stock_21186,89.0000000000000000
Stock_25189,429.5000000000000000
Stock_38172,442.0000000000000000
Stock_36188,428.0000000000000000
Stock_16855,434.0000000000000000
Stock_22922,55.0000000000000000
Stock_31633,115.0000000000000000
Stock_22375,467.0000000000000000
Stock_9016,322.0000000000000000
Stock_37026,275.0000000000000000
Stock_28834,394.0000000000000000
Stock_18895,258.0000000000000000
Stock_19971,224.5000000000000000
Stock_12937,361.0000000000000000
Stock_155,78.0000000000000000
Stock_10330,468.0000000000000000
Stock_20865,83.0000000000000000
Stock_10084,332.0000000000000000
Stock_15522,311.0000000000000000
Stock_26767,130.0000000000000000
Stock_29049,261.0000000000000000
Stock_30412,173.0000000000000000
Stock_22021,439.0000000000000000
Stock_21765,480.0000000000000000
Stock_26900,233.0000000000000000
Stock_38811,437.0000000000000000
Stock_14561,186.0000000000000000
Stock_33092,240.0000000000000000
Stock_19554,232.0000000000000000
Stock_11812,290.0000000000000000
Stock_30036,54.0000000000000000
Stock_19629,85.0000000000000000
Stock_18366,303.0000000000000000
Stock_3616,263.0000000000000000
Stock_27256,145.0000000000000000
Stock_34759,75.0000000000000000
Stock_15734,178.0000000000000000
Stock_19790,111.5000000000000000
Stock_34578,243.0000000000000000
Stock_31374,193.5000000000000000
Stock_12626,335.0000000000000000
Stock_18908,217.0000000000000000
Stock_14113,374.0000000000000000
Stock_674,311.0000000000000000
Stock_25381,455.0000000000000000
Stock_18154,321.0000000000000000
Stock_14514,175.0000000000000000
Stock_25217,234.0000000000000000
Stock_6779,256.5000000000000000
Stock_24161,121.5000000000000000
Stock_3287,309.0000000000000000
Stock_26027,488.0000000000000000
Stock_30283,349.0000000000000000
Stock_23078,434.0000000000000000
Stock_21591,417.0000000000000000
Stock_23633,361.0000000000000000
Stock_34202,460.0000000000000000
Stock_27427,367.0000000000000000
Stock_16735,177.0000000000000000
Stock_9005,236.0000000000000000
Stock_10859,245.0000000000000000
Stock_36790,372.0000000000000000
Stock_15415,64.0000000000000000
Stock_3957,231.0000000000000000
Stock_8618,326.0000000000000000
Stock_38156,141.0000000000000000
Stock_1502,101.0000000000000000
Stock_10785,427.0000000000000000
Stock_23645,320.0000000000000000
Stock_1764,355.0000000000000000
Stock_24896,324.0000000000000000
Stock_35854,423.0000000000000000
Stock_16581,204.0000000000000000
Stock_26558,387.0000000000000000
Stock_2655,363.0000000000000000
Stock_3151,331.0000000000000000
Stock_27323,189.0000000000000000
Stock_5706,119.0000000000000000
Stock_38826,350.0000000000000000
Stock_33463,80.0000000000000000
Stock_32831,431.5000000000000000
Stock_33036,143.0000000000000000
Stock_32631,440.0000000000000000
Stock_11424,286.0000000000000000
Stock_5863,376.0000000000000000
Stock_5420,447.0000000000000000
Stock_11254,297.0000000000000000
Stock_7791,231.0000000000000000
Stock_21641,163.0000000000000000
Stock_36289,228.0000000000000000
Stock_12148,137.0000000000000000
Stock_4020,207.0000000000000000
Stock_36916,152.0000000000000000
Stock_19611,387.5000000000000000
Stock_30957,374.0000000000000000
Stock_1113,379.0000000000000000
Stock_34831,226.0000000000000000
Stock_25298,356.0000000000000000
Stock_12700,177.0000000000000000
Stock_9054,279.0000000000000000
Stock_8429,285.0000000000000000
Stock_27853,322.0000000000000000
Stock_20113,476.0000000000000000
Stock_6471,192.0000000000000000
Stock_34555,262.0000000000000000
Stock_16163,67.0000000000000000
Stock_28447,441.0000000000000000
Stock_28027,95.0000000000000000
Stock_37245,50.0000000000000000
Stock_27525,101.0000000000000000
Stock_8168,451.0000000000000000
Stock_390,269.0000000000000000
Stock_39107,345.0000000000000000
Stock_31490,260.0000000000000000
Stock_36,388.0000000000000000
Stock_32883,109.0000000000000000
Stock_19069,325.0000000000000000
Stock_12582,426.0000000000000000
Stock_20699,334.0000000000000000
Stock_22455,456.0000000000000000
Stock_3327,159.0000000000000000
Stock_890,393.0000000000000000
Stock_10881,332.0000000000000000
Stock_20578,487.0000000000000000
Stock_21210,122.0000000000000000
Stock_37873,365.0000000000000000
Stock_16931,170.0000000000000000
Stock_11168,153.0000000000000000
Stock_32970,399.0000000000000000
Stock_27619,351.0000000000000000
Stock_77,157.0000000000000000
Stock_14961,192.0000000000000000
Stock_3515,202.0000000000000000
Stock_29683,444.0000000000000000
Stock_7513,324.0000000000000000
Stock_37151,395.5000000000000000
Stock_29955,471.0000000000000000
Stock_18286,194.0000000000000000
Stock_9488,402.0000000000000000
Stock_27782,180.0000000000000000
Stock_32901,274.0000000000000000
Stock_34048,141.0000000000000000
Stock_8309,72.0000000000000000
Stock_25687,486.0000000000000000
Stock_28615,340.0000000000000000
Stock_36125,92.0000000000000000
Stock_25705,321.0000000000000000
Stock_4857,381.0000000000000000
Stock_17435,309.0000000000000000
Stock_38858,397.0000000000000000
Stock_18249,412.0000000000000000
Stock_16428,439.0000000000000000
Stock_6531,456.0000000000000000
Stock_18791,96.0000000000000000
Stock_38452,235.0000000000000000
Stock_33433,343.0000000000000000
Stock_13961,72.0000000000000000
Stock_29630,194.0000000000000000
Stock_35603,167.5000000000000000
Stock_17961,98.0000000000000000
Stock_9362,202.0000000000000000
Stock_22217,427.0000000000000000
Stock_26915,142.0000000000000000
Stock_18128,147.0000000000000000
Stock_34017,448.0000000000000000
Stock_29403,132.0000000000000000
Stock_5952,77.0000000000000000
Stock_36803,60.0000000000000000
Stock_19234,146.0000000000000000
Stock_27476,87.0000000000000000
Stock_13223,362.0000000000000000
Stock_18021,250.0000000000000000
Stock_32141,235.0000000000000000
Stock_18033,301.0000000000000000
Stock_7739,221.0000000000000000
Stock_26798,356.0000000000000000
Stock_38248,484.0000000000000000
Stock_17308,205.0000000000000000
Stock_17653,480.0000000000000000
Stock_15344,88.0000000000000000
Stock_31508,471.0000000000000000
Stock_38622,123.0000000000000000
Stock_36855,209.0000000000000000
Stock_16032,385.0000000000000000
Stock_15405,198.0000000000000000
Stock_14354,450.0000000000000000
Stock_13963,326.5000000000000000
Stock_29689,405.5000000000000000
Stock_6032,107.0000000000000000
Stock_36752,371.0000000000000000
Stock_11607,82.0000000000000000
Stock_20060,300.0000000000000000
Stock_3078,279.5000000000000000
Stock_9658,133.0000000000000000
Stock_21624,442.0000000000000000
Stock_35998,211.0000000000000000
Stock_1767,175.0000000000000000
Stock_37330,351.0000000000000000
Stock_21178,187.0000000000000000
Stock_15924,347.0000000000000000
Stock_28007,471.0000000000000000
Stock_12345,304.0000000000000000
Stock_11643,290.0000000000000000
Stock_21471,145.0000000000000000
Stock_4156,356.0000000000000000
Stock_15939,265.0000000000000000
Stock_15399,371.0000000000000000
Stock_28141,495.0000000000000000
Stock_25273,403.0000000000000000
Stock_28869,195.0000000000000000
Stock_29289,86.0000000000000000
Stock_22910,302.5000000000000000
Stock_452,127.0000000000000000
Stock_10681,229.0000000000000000
Stock_30972,298.0000000000000000
Stock_26036,119.0000000000000000
Stock_37158,368.0000000000000000
Stock_3609,180.0000000000000000
Stock_31003,484.0000000000000000
Stock_7451,72.5000000000000000
Stock_29298,117.0000000000000000
Stock_25591,385.0000000000000000
Stock_20525,93.0000000000000000
Stock_35954,237.0000000000000000
Stock_33798,61.0000000000000000
Stock_38201,268.0000000000000000
Stock_10089,119.0000000000000000
Stock_8799,362.0000000000000000
Stock_33020,174.5000000000000000
Stock_26263,135.0000000000000000
Stock_26844,131.0000000000000000
Stock_18217,349.0000000000000000
Stock_26949,304.0000000000000000
Stock_2202,193.0000000000000000
Stock_4761,143.0000000000000000
Stock_1956,123.0000000000000000
Stock_9541,457.0000000000000000
Stock_23026,335.0000000000000000
Stock_18615,304.0000000000000000
Stock_5277,243.0000000000000000
Stock_21309,277.0000000000000000
Stock_32599,209.0000000000000000
Stock_21432,131.5000000000000000
Stock_21287,232.0000000000000000
Stock_17950,214.0000000000000000
Stock_5429,139.0000000000000000
Stock_34547,291.0000000000000000
Stock_21453,434.0000000000000000
Stock_33172,172.0000000000000000
Stock_19308,209.0000000000000000
Stock_20788,222.0000000000000000
Stock_22466,420.0000000000000000
Stock_20136,459.0000000000000000
Stock_34298,311.0000000000000000
Stock_34091,199.0000000000000000
Stock_11407,173.0000000000000000
Stock_32410,477.0000000000000000
Stock_23293,278.0000000000000000
Stock_17983,423.0000000000000000
Stock_16846,373.0000000000000000
Stock_21304,103.0000000000000000
Stock_10230,477.0000000000000000
Stock_32465,201.0000000000000000
Stock_9181,363.0000000000000000
Stock_32626,266.0000000000000000
Stock_33356,60.0000000000000000
Stock_21508,328.0000000000000000
Stock_15211,107.0000000000000000
Stock_28892,301.0000000000000000
Stock_17827,435.0000000000000000
Stock_28999,195.0000000000000000
Stock_19660,182.0000000000000000
Stock_34681,426.0000000000000000
Stock_21458,429.0000000000000000
Stock_26527,454.0000000000000000
Stock_11965,188.0000000000000000
Stock_30969,168.0000000000000000
Stock_27408,439.0000000000000000
Stock_23929,458.0000000000000000
Stock_38556,225.0000000000000000
Stock_29384,427.0000000000000000
Stock_3030,479.0000000000000000
Stock_15427,201.0000000000000000
Stock_13842,163.0000000000000000
Stock_1907,132.0000000000000000
Stock_12656,91.0000000000000000
Stock_30209,129.0000000000000000
Stock_34452,324.0000000000000000
Stock_5561,357.0000000000000000
Stock_4072,210.0000000000000000
Stock_25517,335.0000000000000000
Stock_11673,228.0000000000000000
Stock_6274,82.0000000000000000
Stock_2862,69.0000000000000000
Stock_4310,192.0000000000000000
Stock_21785,307.0000000000000000
Stock_34195,328.0000000000000000
Stock_32133,488.0000000000000000
Stock_29596,145.0000000000000000
Stock_7053,387.0000000000000000
Stock_9668,300.0000000000000000
Stock_26623,62.0000000000000000
Stock_1244,277.0000000000000000
Stock_28442,126.0000000000000000
Stock_32873,276.0000000000000000
Stock_28092,121.0000000000000000
Stock_24986,105.0000000000000000
Stock_36917,371.0000000000000000
Stock_30609,136.0000000000000000
Stock_22247,133.0000000000000000
Stock_22081,429.0000000000000000
Stock_11316,212.0000000000000000
Stock_8325,354.0000000000000000
Stock_21576,414.5000000000000000
Stock_30393,182.0000000000000000
