stock_name,average_price
Stock_59606,395.0000000000000000
Stock_23500,274.0000000000000000
Stock_53940,423.5000000000000000
Stock_41112,498.0000000000000000
Stock_30312,437.0000000000000000
Stock_55299,272.0000000000000000
Stock_31877,406.0000000000000000
Stock_32588,220.0000000000000000
Stock_47119,448.0000000000000000
Stock_8368,364.0000000000000000
Stock_21388,211.0000000000000000
Stock_65056,473.0000000000000000
Stock_37573,149.0000000000000000
Stock_61683,125.0000000000000000
Stock_5426,448.0000000000000000
Stock_18195,236.0000000000000000
Stock_43269,484.0000000000000000
Stock_39556,344.0000000000000000
Stock_21872,381.0000000000000000
Stock_53952,120.0000000000000000
Stock_63507,137.0000000000000000
Stock_51520,481.0000000000000000
Stock_30294,349.0000000000000000
Stock_28953,331.0000000000000000
Stock_8645,333.0000000000000000
Stock_17136,176.0000000000000000
Stock_50217,173.0000000000000000
Stock_4117,107.5000000000000000
Stock_12630,430.0000000000000000
Stock_65478,487.0000000000000000
Stock_24521,353.5000000000000000
Stock_4225,237.0000000000000000
Stock_69845,310.0000000000000000
Stock_42735,357.0000000000000000
Stock_22873,212.0000000000000000
Stock_68344,98.0000000000000000
Stock_40644,168.0000000000000000
Stock_3155,262.0000000000000000
Stock_11274,312.0000000000000000
Stock_55675,79.0000000000000000
Stock_69492,50.0000000000000000
Stock_48610,212.0000000000000000
Stock_10943,116.0000000000000000
Stock_65504,82.0000000000000000
Stock_13636,172.0000000000000000
Stock_66261,257.0000000000000000
Stock_22103,159.0000000000000000
Stock_61259,496.0000000000000000
Stock_24687,161.0000000000000000
Stock_39064,477.0000000000000000
Stock_109,189.0000000000000000
Stock_22003,277.0000000000000000
Stock_65876,170.0000000000000000
Stock_48152,208.0000000000000000
Stock_48184,367.0000000000000000
Stock_28995,252.0000000000000000
Stock_7673,395.0000000000000000
Stock_32669,293.0000000000000000
Stock_56944,216.0000000000000000
Stock_13173,59.0000000000000000
Stock_33235,409.0000000000000000
Stock_47242,227.0000000000000000
Stock_3936,271.0000000000000000
Stock_38708,206.0000000000000000
Stock_69122,52.0000000000000000
Stock_46724,271.0000000000000000
Stock_56422,131.0000000000000000
Stock_40133,337.0000000000000000
Stock_60484,129.6666666666666667
Stock_57760,199.0000000000000000
Stock_33501,212.0000000000000000
Stock_44041,63.0000000000000000
Stock_19336,466.0000000000000000
Stock_59204,258.0000000000000000
Stock_18753,453.0000000000000000
Stock_8972,316.0000000000000000
Stock_16355,265.0000000000000000
Stock_23288,150.0000000000000000
Stock_16325,458.0000000000000000
Stock_10833,79.0000000000000000
Stock_8137,430.0000000000000000
Stock_30946,232.0000000000000000
Stock_56662,201.0000000000000000
Stock_42093,266.0000000000000000
Stock_24411,92.0000000000000000
Stock_47643,131.0000000000000000
Stock_23366,390.0000000000000000
Stock_2265,53.0000000000000000
Stock_54061,163.0000000000000000
Stock_9175,117.0000000000000000
Stock_810,142.0000000000000000
Stock_49020,197.0000000000000000
Stock_48706,79.0000000000000000
Stock_44360,250.0000000000000000
Stock_19047,108.0000000000000000
Stock_65506,296.0000000000000000
Stock_55896,304.0000000000000000
Stock_27186,476.0000000000000000
Stock_64332,485.0000000000000000
Stock_4902,376.0000000000000000
Stock_32423,465.0000000000000000
Stock_24039,318.0000000000000000
Stock_39607,488.0000000000000000
Stock_22512,371.0000000000000000
Stock_12925,155.0000000000000000
Stock_9075,423.5000000000000000
Stock_16724,294.0000000000000000
Stock_41426,115.0000000000000000
Stock_65925,66.0000000000000000
Stock_22929,269.0000000000000000
Stock_2696,109.0000000000000000
Stock_39096,497.0000000000000000
Stock_20488,229.0000000000000000
Stock_49191,371.0000000000000000
Stock_5928,440.0000000000000000
Stock_40686,260.0000000000000000
Stock_3500,372.0000000000000000
Stock_15025,137.0000000000000000
Stock_11275,73.0000000000000000
Stock_22838,275.0000000000000000
Stock_28760,379.0000000000000000
Stock_32807,428.0000000000000000
Stock_66006,207.0000000000000000
Stock_27482,62.0000000000000000
Stock_18155,181.0000000000000000
Stock_12557,424.0000000000000000
Stock_13515,462.0000000000000000
Stock_41427,144.0000000000000000
Stock_60887,419.6666666666666667
Stock_43496,107.0000000000000000
Stock_41302,477.0000000000000000
Stock_24683,424.0000000000000000
Stock_44442,66.0000000000000000
Stock_29579,395.0000000000000000
Stock_37479,393.0000000000000000
Stock_26756,202.0000000000000000
Stock_34910,138.0000000000000000
Stock_18143,242.0000000000000000
Stock_55135,335.0000000000000000
Stock_43011,187.0000000000000000
Stock_34694,277.0000000000000000
Stock_55616,389.0000000000000000
Stock_50167,491.0000000000000000
Stock_6329,460.0000000000000000
Stock_33039,59.0000000000000000
Stock_59709,315.0000000000000000
Stock_19401,399.0000000000000000
Stock_52503,333.0000000000000000
Stock_1799,329.0000000000000000
Stock_15362,329.0000000000000000
Stock_14507,465.0000000000000000
Stock_38375,70.5000000000000000
Stock_69732,281.0000000000000000
Stock_14156,198.0000000000000000
Stock_15966,81.0000000000000000
Stock_58161,277.0000000000000000
Stock_70002,238.0000000000000000
Stock_48873,80.0000000000000000
Stock_46323,365.0000000000000000
Stock_41139,241.0000000000000000
Stock_23357,466.5000000000000000
Stock_5461,212.0000000000000000
Stock_14909,271.0000000000000000
Stock_15298,145.0000000000000000
Stock_62322,162.0000000000000000
Stock_38074,193.0000000000000000
Stock_45260,235.0000000000000000
Stock_8155,271.0000000000000000
Stock_5616,321.0000000000000000
Stock_1538,272.0000000000000000
Stock_1168,329.0000000000000000
Stock_62468,174.5000000000000000
Stock_39936,72.0000000000000000
Stock_42037,390.0000000000000000
Stock_53857,388.0000000000000000
Stock_56502,147.0000000000000000
Stock_34431,255.0000000000000000
Stock_51401,440.0000000000000000
Stock_64860,410.0000000000000000
Stock_44871,209.0000000000000000
Stock_35558,433.0000000000000000
Stock_6361,74.0000000000000000
Stock_51745,218.0000000000000000
Stock_41661,320.0000000000000000
Stock_62255,178.0000000000000000
Stock_5027,397.0000000000000000
Stock_28394,327.0000000000000000
Stock_51493,301.0000000000000000
Stock_34462,147.0000000000000000
Stock_52205,481.0000000000000000
Stock_54464,69.0000000000000000
Stock_36750,490.0000000000000000
Stock_9598,150.0000000000000000
Stock_18697,180.0000000000000000
Stock_27472,240.5000000000000000
Stock_57596,369.0000000000000000
Stock_43240,174.0000000000000000
Stock_11617,227.0000000000000000
Stock_40605,449.0000000000000000
Stock_40321,362.0000000000000000
Stock_52500,291.0000000000000000
Stock_60216,277.0000000000000000
Stock_190,418.0000000000000000
Stock_15324,398.0000000000000000
Stock_31131,195.0000000000000000
Stock_50630,131.0000000000000000
Stock_61756,237.0000000000000000
Stock_46493,325.0000000000000000
Stock_69037,225.0000000000000000
Stock_18567,446.0000000000000000
Stock_25719,205.0000000000000000
Stock_11474,262.0000000000000000
Stock_37359,65.0000000000000000
Stock_10686,297.0000000000000000
Stock_1455,284.0000000000000000
Stock_53598,330.0000000000000000
Stock_52699,50.0000000000000000
Stock_66072,251.0000000000000000
Stock_20508,91.0000000000000000
Stock_5533,420.0000000000000000
Stock_29498,88.0000000000000000
Stock_8884,369.0000000000000000
Stock_13256,437.0000000000000000
Stock_10882,377.0000000000000000
Stock_62733,104.0000000000000000
Stock_14242,330.0000000000000000
Stock_49441,141.0000000000000000
Stock_47960,215.0000000000000000
Stock_55020,60.0000000000000000
Stock_28139,296.0000000000000000
Stock_51101,337.5000000000000000
Stock_67016,386.0000000000000000
Stock_17455,440.0000000000000000
Stock_58572,123.0000000000000000
Stock_69350,156.0000000000000000
Stock_5407,94.0000000000000000
Stock_39358,148.0000000000000000
Stock_60324,489.0000000000000000
Stock_37754,102.0000000000000000
Stock_9503,376.0000000000000000
Stock_15127,332.0000000000000000
Stock_57491,179.0000000000000000
Stock_3495,343.0000000000000000
Stock_12820,270.0000000000000000
Stock_65043,372.0000000000000000
Stock_2742,215.0000000000000000
Stock_42890,169.0000000000000000
Stock_26993,349.0000000000000000
Stock_53356,446.0000000000000000
Stock_47010,441.0000000000000000
Stock_23299,137.0000000000000000
Stock_31051,341.0000000000000000
Stock_5124,67.0000000000000000
Stock_15503,73.2500000000000000
Stock_59105,486.0000000000000000
Stock_40678,291.0000000000000000
Stock_56394,275.0000000000000000
Stock_13143,130.0000000000000000
Stock_40857,451.0000000000000000
Stock_44259,314.5000000000000000
Stock_43391,101.0000000000000000
Stock_65481,437.0000000000000000
Stock_7022,257.0000000000000000
Stock_68602,408.0000000000000000
Stock_25983,343.0000000000000000
Stock_12979,423.0000000000000000
Stock_29164,464.0000000000000000
Stock_31401,340.0000000000000000
Stock_58439,377.0000000000000000
Stock_11962,111.0000000000000000
Stock_25038,231.0000000000000000
Stock_67692,451.0000000000000000
Stock_59612,360.0000000000000000
Stock_65857,478.0000000000000000
Stock_55152,130.0000000000000000
Stock_17879,295.0000000000000000
Stock_66794,212.0000000000000000
Stock_51168,119.0000000000000000
Stock_37375,294.0000000000000000
Stock_3925,451.0000000000000000
Stock_63110,173.5000000000000000
Stock_11406,180.0000000000000000
Stock_5843,280.5000000000000000
Stock_51766,123.0000000000000000
Stock_46089,355.0000000000000000
Stock_3933,323.0000000000000000
Stock_13094,99.0000000000000000
Stock_3932,378.0000000000000000
Stock_11230,93.0000000000000000
Stock_46322,131.0000000000000000
Stock_60368,461.0000000000000000
Stock_27223,247.0000000000000000
Stock_67781,382.5000000000000000
Stock_17184,78.0000000000000000
Stock_41152,390.0000000000000000
Stock_4514,236.0000000000000000
Stock_11806,51.0000000000000000
Stock_15988,320.0000000000000000
Stock_45025,135.0000000000000000
Stock_24651,164.0000000000000000
Stock_66606,62.0000000000000000
Stock_22616,344.0000000000000000
Stock_67726,219.0000000000000000
Stock_40025,397.0000000000000000
Stock_18354,74.0000000000000000
Stock_22607,149.0000000000000000
Stock_54065,481.0000000000000000
Stock_24136,144.0000000000000000
Stock_7277,437.0000000000000000
Stock_10894,51.0000000000000000
Stock_16731,376.0000000000000000
Stock_31981,201.0000000000000000
Stock_18594,57.5000000000000000
Stock_22196,457.0000000000000000
Stock_8726,445.0000000000000000
Stock_26345,141.0000000000000000
Stock_47582,212.0000000000000000
Stock_33311,88.0000000000000000
Stock_57763,241.0000000000000000
Stock_31943,341.0000000000000000
Stock_42626,209.0000000000000000
Stock_69279,281.0000000000000000
Stock_14724,432.0000000000000000
Stock_33017,229.0000000000000000
Stock_34473,115.0000000000000000
Stock_48537,209.0000000000000000
Stock_19331,305.0000000000000000
Stock_65464,495.0000000000000000
Stock_13231,265.5000000000000000
Stock_45821,431.0000000000000000
Stock_65560,210.0000000000000000
Stock_46868,288.0000000000000000
Stock_37283,366.0000000000000000
Stock_51085,301.0000000000000000
Stock_63149,467.0000000000000000
Stock_37438,287.0000000000000000
Stock_64670,323.0000000000000000
Stock_14624,329.0000000000000000
Stock_709,478.0000000000000000
Stock_41829,140.0000000000000000
Stock_55489,497.0000000000000000
Stock_43495,317.0000000000000000
Stock_16669,345.0000000000000000
Stock_46644,78.0000000000000000
Stock_38854,472.0000000000000000
Stock_63985,66.0000000000000000
Stock_46775,329.0000000000000000
Stock_51197,478.0000000000000000
Stock_7939,181.0000000000000000
Stock_20968,171.0000000000000000
Stock_1082,455.0000000000000000
Stock_4913,232.0000000000000000
Stock_39944,364.0000000000000000
Stock_54821,427.0000000000000000
Stock_5668,217.0000000000000000
Stock_50110,300.0000000000000000
Stock_49088,420.0000000000000000
Stock_13772,485.0000000000000000
Stock_56180,497.0000000000000000
Stock_43840,237.0000000000000000
Stock_20153,106.0000000000000000
Stock_63253,293.0000000000000000
Stock_10637,427.0000000000000000
Stock_68242,496.0000000000000000
Stock_33339,361.0000000000000000
Stock_6809,275.0000000000000000
Stock_20134,72.0000000000000000
Stock_51900,264.0000000000000000
Stock_18182,249.0000000000000000
Stock_40495,460.0000000000000000
Stock_68161,410.0000000000000000
Stock_66747,499.0000000000000000
Stock_37940,349.0000000000000000
Stock_16888,336.0000000000000000
Stock_4504,456.0000000000000000
Stock_59358,100.0000000000000000
Stock_44209,271.0000000000000000
Stock_36158,173.0000000000000000
Stock_25649,125.0000000000000000
Stock_32869,166.0000000000000000
Stock_45334,400.0000000000000000
Stock_45700,500.0000000000000000
Stock_303,118.0000000000000000
Stock_65685,298.0000000000000000
Stock_24938,90.0000000000000000
Stock_8308,314.0000000000000000
Stock_1935,411.0000000000000000
Stock_11623,206.0000000000000000
Stock_18848,489.0000000000000000
Stock_51053,392.0000000000000000
Stock_46237,326.0000000000000000
Stock_48510,157.0000000000000000
Stock_4861,75.0000000000000000
Stock_39873,239.0000000000000000
Stock_9584,282.0000000000000000
Stock_54609,325.0000000000000000
Stock_6968,406.0000000000000000
Stock_54230,76.0000000000000000
Stock_61711,273.0000000000000000
Stock_54491,83.5000000000000000
Stock_51186,170.0000000000000000
Stock_1452,292.0000000000000000
Stock_18751,482.0000000000000000
Stock_46455,400.0000000000000000
Stock_47680,381.0000000000000000
Stock_12819,158.0000000000000000
Stock_51962,308.0000000000000000
Stock_64097,53.0000000000000000
Stock_42176,289.0000000000000000
Stock_57667,345.0000000000000000
Stock_6020,261.0000000000000000
Stock_68879,387.0000000000000000
Stock_22169,463.0000000000000000
Stock_37997,114.0000000000000000
Stock_46987,387.0000000000000000
Stock_19419,495.0000000000000000
Stock_53302,161.0000000000000000
Stock_1010,122.0000000000000000
Stock_27573,481.0000000000000000
Stock_45616,239.0000000000000000
Stock_29489,109.0000000000000000
Stock_9159,152.0000000000000000
Stock_39682,339.0000000000000000
Stock_54351,105.0000000000000000
Stock_63471,157.0000000000000000
Stock_6879,119.0000000000000000
Stock_55140,226.0000000000000000
Stock_66448,393.0000000000000000
Stock_6771,317.0000000000000000
Stock_8786,437.0000000000000000
Stock_10710,298.0000000000000000
Stock_63214,368.0000000000000000
Stock_55626,285.0000000000000000
Stock_12581,374.0000000000000000
Stock_57910,288.0000000000000000
Stock_30782,130.0000000000000000
Stock_58841,487.0000000000000000
Stock_46946,344.0000000000000000
Stock_66573,74.0000000000000000
Stock_12809,217.0000000000000000
Stock_103,355.0000000000000000
Stock_18023,55.0000000000000000
Stock_11640,93.0000000000000000
Stock_22151,333.0000000000000000
Stock_34844,458.0000000000000000
Stock_53552,412.0000000000000000
Stock_62373,445.0000000000000000
Stock_35006,198.0000000000000000
Stock_51698,388.0000000000000000
Stock_40708,154.0000000000000000
Stock_32536,112.0000000000000000
Stock_12202,401.0000000000000000
Stock_573,235.0000000000000000
Stock_14066,224.0000000000000000
Stock_18017,344.0000000000000000
Stock_15594,124.0000000000000000
Stock_59969,323.0000000000000000
Stock_2597,194.0000000000000000
Stock_54195,369.0000000000000000
Stock_13271,413.0000000000000000
Stock_40087,171.0000000000000000
Stock_22089,327.0000000000000000
Stock_36619,383.0000000000000000
Stock_28449,109.0000000000000000
Stock_48378,456.0000000000000000
Stock_492,107.0000000000000000
Stock_48447,82.0000000000000000
Stock_13593,107.5000000000000000
Stock_3828,309.0000000000000000
Stock_8506,270.0000000000000000
Stock_45548,457.0000000000000000
Stock_28232,141.0000000000000000
Stock_32436,496.0000000000000000
Stock_18952,190.0000000000000000
Stock_12105,221.0000000000000000
Stock_24949,497.0000000000000000
Stock_49865,484.0000000000000000
Stock_54575,66.0000000000000000
Stock_26275,274.0000000000000000
Stock_41826,141.5000000000000000
Stock_33160,126.0000000000000000
Stock_26980,170.0000000000000000
Stock_63395,450.0000000000000000
Stock_45196,277.0000000000000000
Stock_2669,101.0000000000000000
Stock_5321,131.0000000000000000
Stock_57726,428.0000000000000000
Stock_25241,385.0000000000000000
Stock_10992,236.0000000000000000
Stock_9667,226.0000000000000000
Stock_46884,132.0000000000000000
Stock_7999,460.0000000000000000
Stock_30767,399.0000000000000000
Stock_18270,61.0000000000000000
Stock_10384,65.0000000000000000
Stock_14353,401.0000000000000000
Stock_34209,422.0000000000000000
Stock_58185,170.0000000000000000
Stock_58017,356.0000000000000000
Stock_26088,203.0000000000000000
Stock_47629,393.0000000000000000
Stock_13863,361.0000000000000000
Stock_68760,300.0000000000000000
Stock_28775,193.0000000000000000
Stock_12368,459.5000000000000000
Stock_50103,389.0000000000000000
Stock_31249,345.0000000000000000
Stock_21749,301.0000000000000000
Stock_13947,322.0000000000000000
Stock_7428,200.0000000000000000
Stock_3436,187.0000000000000000
Stock_33314,98.0000000000000000
Stock_1086,442.0000000000000000
Stock_66695,53.0000000000000000
Stock_68903,423.0000000000000000
Stock_50174,305.0000000000000000
Stock_32043,472.0000000000000000
Stock_6967,459.0000000000000000
Stock_40572,184.0000000000000000
Stock_59091,165.0000000000000000
Stock_14733,52.0000000000000000
Stock_9394,339.0000000000000000
Stock_64974,221.0000000000000000
Stock_37427,460.0000000000000000
Stock_53615,90.5000000000000000
Stock_21132,220.0000000000000000
Stock_58523,104.0000000000000000
Stock_14396,274.0000000000000000
Stock_26478,193.0000000000000000
Stock_9605,73.0000000000000000
Stock_38002,339.0000000000000000
Stock_36714,120.0000000000000000
Stock_19297,144.0000000000000000
Stock_14610,332.0000000000000000
Stock_61267,93.0000000000000000
Stock_51830,104.0000000000000000
Stock_18051,255.0000000000000000
Stock_22914,438.0000000000000000
Stock_60782,129.0000000000000000
Stock_39215,392.0000000000000000
Stock_34228,248.0000000000000000
Stock_11459,100.0000000000000000
Stock_20261,216.0000000000000000
Stock_56655,201.0000000000000000
Stock_61883,205.5000000000000000
Stock_23302,358.0000000000000000
Stock_65020,269.0000000000000000
Stock_68023,499.0000000000000000
Stock_24359,85.0000000000000000
Stock_50180,409.0000000000000000
Stock_37405,259.0000000000000000
Stock_15902,235.0000000000000000
Stock_18650,166.0000000000000000
Stock_57976,164.0000000000000000
Stock_69964,261.0000000000000000
Stock_23731,416.0000000000000000
Stock_8617,402.0000000000000000
Stock_2790,149.0000000000000000
Stock_37989,161.0000000000000000
Stock_26971,54.0000000000000000
Stock_14316,367.0000000000000000
Stock_9683,110.0000000000000000
Stock_678,272.0000000000000000
Stock_54042,85.0000000000000000
Stock_19933,437.0000000000000000
Stock_19457,225.0000000000000000
Stock_11667,305.0000000000000000
Stock_50229,64.0000000000000000
Stock_48646,280.0000000000000000
Stock_60074,237.0000000000000000
Stock_34226,127.0000000000000000
Stock_36663,320.0000000000000000
Stock_9464,217.0000000000000000
Stock_45317,261.0000000000000000
Stock_18632,90.0000000000000000
Stock_31285,452.0000000000000000
Stock_53023,181.0000000000000000
Stock_36333,443.0000000000000000
Stock_360,359.0000000000000000
Stock_33418,137.0000000000000000
Stock_18127,356.0000000000000000
Stock_47143,444.0000000000000000
Stock_40706,334.0000000000000000
Stock_14216,191.0000000000000000
Stock_42335,245.0000000000000000
Stock_15750,429.0000000000000000
Stock_37080,207.0000000000000000
Stock_2353,169.0000000000000000
Stock_25838,120.0000000000000000
Stock_35336,451.0000000000000000
Stock_6561,455.0000000000000000
Stock_50420,226.0000000000000000
Stock_7671,257.0000000000000000
Stock_689,227.0000000000000000
Stock_37966,296.0000000000000000
Stock_62821,478.0000000000000000
Stock_59667,143.0000000000000000
Stock_65647,484.0000000000000000
Stock_1941,149.0000000000000000
Stock_12495,183.0000000000000000
Stock_51402,296.0000000000000000
Stock_56569,343.0000000000000000
Stock_69789,415.0000000000000000
Stock_12251,320.0000000000000000
Stock_28132,348.0000000000000000
Stock_58167,191.0000000000000000
Stock_56098,328.0000000000000000
Stock_3066,390.0000000000000000
Stock_9758,412.0000000000000000
Stock_66017,166.0000000000000000
Stock_57834,409.0000000000000000
Stock_68496,474.5000000000000000
Stock_18534,84.0000000000000000
Stock_876,161.0000000000000000
Stock_20214,493.0000000000000000
Stock_51884,54.0000000000000000
Stock_37624,248.0000000000000000
Stock_52679,129.0000000000000000
Stock_61717,103.0000000000000000
Stock_44975,331.0000000000000000
Stock_61419,260.0000000000000000
Stock_46564,81.0000000000000000
Stock_5606,184.0000000000000000
Stock_33749,147.0000000000000000
Stock_56449,75.0000000000000000
Stock_58525,173.0000000000000000
Stock_65273,474.0000000000000000
Stock_53090,271.0000000000000000
Stock_10035,230.0000000000000000
Stock_22410,144.0000000000000000
Stock_23181,239.0000000000000000
Stock_35646,421.0000000000000000
Stock_50314,310.0000000000000000
Stock_13140,133.0000000000000000
Stock_15760,294.0000000000000000
Stock_63807,179.0000000000000000
Stock_59932,73.0000000000000000
Stock_30827,415.0000000000000000
Stock_33018,89.5000000000000000
Stock_62908,370.0000000000000000
Stock_69819,380.0000000000000000
Stock_28821,54.0000000000000000
Stock_10402,383.0000000000000000
Stock_27099,101.0000000000000000
Stock_26873,497.0000000000000000
Stock_55280,167.0000000000000000
Stock_60671,337.0000000000000000
Stock_61855,342.0000000000000000
Stock_30501,409.0000000000000000
Stock_576,174.0000000000000000
Stock_25324,166.0000000000000000
Stock_18379,99.0000000000000000
Stock_50068,151.0000000000000000
Stock_51407,105.0000000000000000
Stock_6372,99.0000000000000000
Stock_55979,184.0000000000000000
Stock_22623,260.0000000000000000
Stock_49810,385.0000000000000000
Stock_36015,94.0000000000000000
Stock_32815,288.0000000000000000
Stock_24789,375.0000000000000000
Stock_40077,99.0000000000000000
Stock_18291,113.0000000000000000
Stock_24500,129.0000000000000000
Stock_47947,84.0000000000000000
Stock_54111,143.0000000000000000
Stock_54439,235.0000000000000000
Stock_53626,487.0000000000000000
Stock_51111,445.0000000000000000
Stock_4690,448.0000000000000000
Stock_11154,179.0000000000000000
Stock_23383,54.0000000000000000
Stock_58304,102.0000000000000000
Stock_65316,115.5000000000000000
Stock_2596,115.0000000000000000
Stock_49148,327.0000000000000000
Stock_56558,355.0000000000000000
Stock_43197,426.0000000000000000
Stock_5486,451.0000000000000000
Stock_58077,475.0000000000000000
Stock_52461,226.0000000000000000
Stock_67385,384.0000000000000000
Stock_7103,401.0000000000000000
Stock_1604,359.0000000000000000
Stock_23658,184.0000000000000000
Stock_11160,381.0000000000000000
Stock_18755,417.0000000000000000
Stock_67325,396.0000000000000000
Stock_24284,343.0000000000000000
Stock_28603,75.5000000000000000
Stock_61072,323.0000000000000000
Stock_31709,264.0000000000000000
Stock_13770,318.0000000000000000
Stock_18278,468.0000000000000000
Stock_45301,324.0000000000000000
Stock_29785,317.0000000000000000
Stock_24489,321.0000000000000000
Stock_230,147.0000000000000000
Stock_47546,70.0000000000000000
Stock_22113,107.0000000000000000
Stock_6156,433.0000000000000000
Stock_903,224.0000000000000000
Stock_52907,484.0000000000000000
Stock_54995,103.0000000000000000
Stock_42753,328.0000000000000000
Stock_60787,224.0000000000000000
Stock_57116,141.7500000000000000
Stock_37562,246.0000000000000000
Stock_11362,195.0000000000000000
Stock_35392,372.0000000000000000
Stock_9311,359.0000000000000000
Stock_46300,410.0000000000000000
Stock_61252,483.0000000000000000
Stock_31483,196.0000000000000000
Stock_67759,466.0000000000000000
Stock_11590,414.0000000000000000
Stock_14520,234.0000000000000000
Stock_23864,417.0000000000000000
Stock_69956,421.0000000000000000
Stock_52092,280.0000000000000000
Stock_63233,468.0000000000000000
Stock_14474,375.0000000000000000
Stock_450,230.0000000000000000
Stock_726,169.0000000000000000
Stock_30129,235.0000000000000000
Stock_43955,125.0000000000000000
Stock_53938,183.0000000000000000
Stock_64128,291.0000000000000000
Stock_17068,159.0000000000000000
Stock_31998,105.0000000000000000
Stock_42954,426.0000000000000000
Stock_63688,363.0000000000000000
Stock_30773,153.0000000000000000
Stock_48767,215.0000000000000000
Stock_31898,201.0000000000000000
Stock_37176,288.0000000000000000
Stock_67653,87.0000000000000000
Stock_26783,180.0000000000000000
Stock_53727,122.5000000000000000
Stock_17318,315.0000000000000000
Stock_36574,147.0000000000000000
Stock_55881,459.0000000000000000
Stock_49426,375.0000000000000000
Stock_4105,230.0000000000000000
Stock_67211,487.0000000000000000
Stock_39431,207.0000000000000000
Stock_61686,482.0000000000000000
Stock_65428,203.0000000000000000
Stock_31160,50.0000000000000000
Stock_54744,416.0000000000000000
Stock_50321,412.0000000000000000
Stock_7140,239.0000000000000000
Stock_22115,480.0000000000000000
Stock_22238,320.0000000000000000
Stock_53623,54.0000000000000000
Stock_34871,366.0000000000000000
Stock_33754,210.0000000000000000
Stock_34259,414.0000000000000000
Stock_22200,131.0000000000000000
Stock_14622,361.0000000000000000
Stock_37955,97.0000000000000000
Stock_28418,397.0000000000000000
Stock_49172,176.0000000000000000
Stock_43823,167.0000000000000000
Stock_66338,309.0000000000000000
Stock_35962,59.0000000000000000
Stock_11480,293.0000000000000000
Stock_53521,259.0000000000000000
Stock_50617,443.0000000000000000
Stock_39760,246.0000000000000000
Stock_68865,186.0000000000000000
Stock_6451,424.5000000000000000
Stock_63461,118.0000000000000000
Stock_26040,177.0000000000000000
Stock_29708,345.0000000000000000
Stock_19299,303.0000000000000000
Stock_17361,113.0000000000000000
Stock_14817,164.0000000000000000
Stock_14519,308.0000000000000000
Stock_19475,277.0000000000000000
Stock_31738,423.0000000000000000
Stock_5866,226.0000000000000000
Stock_45737,435.0000000000000000
Stock_1058,443.0000000000000000
Stock_50904,64.0000000000000000
Stock_27433,273.0000000000000000
Stock_1878,416.0000000000000000
Stock_69881,324.5000000000000000
Stock_13664,368.0000000000000000
Stock_23206,458.0000000000000000
Stock_24330,365.0000000000000000
Stock_43719,416.0000000000000000
Stock_6072,187.0000000000000000
Stock_58477,162.0000000000000000
Stock_34170,375.0000000000000000
Stock_50850,74.0000000000000000
Stock_25959,124.5000000000000000
Stock_9003,443.0000000000000000
Stock_15694,426.5000000000000000
Stock_42545,346.0000000000000000
Stock_56556,108.0000000000000000
Stock_44230,391.0000000000000000
Stock_57948,158.0000000000000000
Stock_57987,426.0000000000000000
Stock_35770,440.0000000000000000
Stock_56464,157.0000000000000000
Stock_20138,465.0000000000000000
Stock_51283,431.5000000000000000
Stock_60924,201.0000000000000000
Stock_63144,469.0000000000000000
Stock_16786,437.0000000000000000
Stock_43555,399.0000000000000000
Stock_48178,236.0000000000000000
Stock_47988,418.0000000000000000
Stock_23778,288.0000000000000000
Stock_27275,493.0000000000000000
Stock_62750,433.0000000000000000
Stock_40785,105.0000000000000000
Stock_52847,150.5000000000000000
Stock_4961,376.0000000000000000
Stock_6470,228.5000000000000000
Stock_30774,291.0000000000000000
Stock_38657,289.0000000000000000
Stock_18317,170.0000000000000000
Stock_62210,70.0000000000000000
Stock_48187,258.0000000000000000
Stock_7192,365.0000000000000000
Stock_26209,294.0000000000000000
Stock_46941,353.0000000000000000
Stock_19563,179.0000000000000000
Stock_40433,447.0000000000000000
Stock_4427,348.0000000000000000
Stock_64099,133.0000000000000000
Stock_45644,190.0000000000000000
Stock_13553,270.0000000000000000
Stock_15913,217.0000000000000000
Stock_45691,425.0000000000000000
Stock_7600,74.0000000000000000
Stock_5894,218.0000000000000000
Stock_58991,53.0000000000000000
Stock_65586,434.0000000000000000
Stock_11408,394.0000000000000000
Stock_18026,102.0000000000000000
Stock_9804,429.0000000000000000
Stock_15556,439.0000000000000000
Stock_60644,500.0000000000000000
Stock_22967,440.5000000000000000
Stock_25627,331.0000000000000000
Stock_4944,219.0000000000000000
Stock_64018,328.0000000000000000
Stock_19801,177.0000000000000000
Stock_56907,174.0000000000000000
Stock_45672,465.0000000000000000
Stock_60,84.0000000000000000
Stock_47018,107.0000000000000000
Stock_23379,92.0000000000000000
Stock_15934,380.0000000000000000
Stock_9679,363.0000000000000000
Stock_51193,414.0000000000000000
Stock_69068,372.0000000000000000
Stock_58289,182.0000000000000000
Stock_35898,317.5000000000000000
Stock_5295,202.0000000000000000
Stock_44078,137.0000000000000000
Stock_32660,184.0000000000000000
Stock_62143,216.0000000000000000
Stock_15082,457.0000000000000000
Stock_2559,453.5000000000000000
Stock_23378,239.5000000000000000
Stock_22413,386.0000000000000000
Stock_26665,75.0000000000000000
Stock_47272,65.0000000000000000
Stock_46399,283.0000000000000000
Stock_65794,153.0000000000000000
Stock_16041,492.0000000000000000
