stocksymbol,stock_name,avg
s1605,Stock_1605,302.0000000000000000
s46308,Stock_46308,81.5000000000000000
s11210,Stock_11210,365.5000000000000000
s7041,Stock_7041,379.0000000000000000
s25199,Stock_25199,499.5000000000000000
s35702,Stock_35702,92.0000000000000000
s21493,Stock_21493,316.0000000000000000
s4979,Stock_4979,195.0000000000000000
s14965,Stock_14965,101.5000000000000000
s43329,Stock_43329,317.0000000000000000
s46643,Stock_46643,373.5000000000000000
s46859,Stock_46859,238.5000000000000000
s1178,Stock_1178,69.0000000000000000
s46600,Stock_46600,347.5000000000000000
s5025,Stock_5025,128.0000000000000000
s8326,Stock_8326,106.5000000000000000
s19455,Stock_19455,115.0000000000000000
s6556,Stock_6556,423.0000000000000000
s41847,Stock_41847,185.5000000000000000
s27937,Stock_27937,412.5000000000000000
s48181,Stock_48181,491.0000000000000000
s44831,Stock_44831,495.5000000000000000
s16988,Stock_16988,331.0000000000000000
s34779,Stock_34779,466.5000000000000000
s46553,Stock_46553,277.5000000000000000
s4615,Stock_4615,487.0000000000000000
s24223,Stock_24223,477.5000000000000000
s7490,Stock_7490,322.0000000000000000
s2356,Stock_2356,485.5000000000000000
s20454,Stock_20454,214.0000000000000000
s47415,Stock_47415,372.0000000000000000
s38379,Stock_38379,131.0000000000000000
s34347,Stock_34347,393.5000000000000000
s21603,Stock_21603,287.5000000000000000
s38386,Stock_38386,274.5000000000000000
s43525,Stock_43525,304.0000000000000000
s25110,Stock_25110,207.0000000000000000
s46103,Stock_46103,436.0000000000000000
s36904,Stock_36904,415.5000000000000000
s11879,Stock_11879,175.5000000000000000
s7532,Stock_7532,152.5000000000000000
s23872,Stock_23872,429.5000000000000000
s47860,Stock_47860,297.5000000000000000
s38455,Stock_38455,175.5000000000000000
s32005,Stock_32005,326.0000000000000000
s48029,Stock_48029,257.5000000000000000
s12329,Stock_12329,91.0000000000000000
s8664,Stock_8664,192.5000000000000000
s45376,Stock_45376,172.5000000000000000
s31463,Stock_31463,366.5000000000000000
s604,Stock_604,189.5000000000000000
s27953,Stock_27953,54.0000000000000000
s30980,Stock_30980,183.5000000000000000
s32893,Stock_32893,151.5000000000000000
s15850,Stock_15850,270.5000000000000000
s12124,Stock_12124,293.5000000000000000
s19224,Stock_19224,162.0000000000000000
s49559,Stock_49559,452.0000000000000000
s34756,Stock_34756,222.0000000000000000
s43361,Stock_43361,73.5000000000000000
s30543,Stock_30543,195.5000000000000000
s23515,Stock_23515,430.0000000000000000
s23664,Stock_23664,418.5000000000000000
s2691,Stock_2691,59.0000000000000000
s32467,Stock_32467,311.5000000000000000
s35120,Stock_35120,284.0000000000000000
s14267,Stock_14267,139.0000000000000000
s11957,Stock_11957,310.5000000000000000
s15305,Stock_15305,454.0000000000000000
s5600,Stock_5600,411.5000000000000000
s36091,Stock_36091,413.0000000000000000
s5370,Stock_5370,85.5000000000000000
s6400,Stock_6400,51.5000000000000000
s12634,Stock_12634,376.0000000000000000
s24082,Stock_24082,259.5000000000000000
s46193,Stock_46193,472.0000000000000000
s35595,Stock_35595,335.0000000000000000
s12136,Stock_12136,398.0000000000000000
s11546,Stock_11546,209.0000000000000000
s48165,Stock_48165,144.0000000000000000
s19800,Stock_19800,242.5000000000000000
s14683,Stock_14683,499.5000000000000000
s2489,Stock_2489,377.5000000000000000
s25795,Stock_25795,114.5000000000000000
s44912,Stock_44912,494.5000000000000000
s34011,Stock_34011,252.5000000000000000
s648,Stock_648,412.0000000000000000
s27570,Stock_27570,162.5000000000000000
s38861,Stock_38861,291.0000000000000000
s10097,Stock_10097,226.5000000000000000
s5309,Stock_5309,314.0000000000000000
s32573,Stock_32573,311.0000000000000000
s946,Stock_946,54.0000000000000000
s32531,Stock_32531,157.5000000000000000
s39895,Stock_39895,165.5000000000000000
s36281,Stock_36281,196.0000000000000000
s30317,Stock_30317,51.0000000000000000
s18100,Stock_18100,135.5000000000000000
s24080,Stock_24080,297.0000000000000000
s38276,Stock_38276,230.5000000000000000
s15065,Stock_15065,371.0000000000000000
s17108,Stock_17108,115.5000000000000000
s42821,Stock_42821,74.5000000000000000
s42934,Stock_42934,367.5000000000000000
s39491,Stock_39491,298.5000000000000000
s1205,Stock_1205,489.0000000000000000
s49554,Stock_49554,431.5000000000000000
s48754,Stock_48754,235.5000000000000000
s18019,Stock_18019,189.5000000000000000
s28072,Stock_28072,274.5000000000000000
s47202,Stock_47202,238.0000000000000000
s10819,Stock_10819,347.5000000000000000
s10669,Stock_10669,183.0000000000000000
s29712,Stock_29712,200.5000000000000000
s37897,Stock_37897,65.5000000000000000
s7261,Stock_7261,440.0000000000000000
s27226,Stock_27226,220.0000000000000000
s38154,Stock_38154,434.5000000000000000
s27575,Stock_27575,480.0000000000000000
s42659,Stock_42659,105.5000000000000000
s23786,Stock_23786,328.5000000000000000
s18326,Stock_18326,394.0000000000000000
s2893,Stock_2893,275.5000000000000000
s19889,Stock_19889,367.5000000000000000
s23497,Stock_23497,359.0000000000000000
s2300,Stock_2300,224.5000000000000000
s48728,Stock_48728,497.0000000000000000
s34036,Stock_34036,256.0000000000000000
s8950,Stock_8950,399.0000000000000000
s35661,Stock_35661,416.5000000000000000
s14357,Stock_14357,335.0000000000000000
s29951,Stock_29951,460.0000000000000000
s19978,Stock_19978,386.5000000000000000
s21981,Stock_21981,455.5000000000000000
s37895,Stock_37895,270.0000000000000000
s2270,Stock_2270,293.5000000000000000
s11461,Stock_11461,218.5000000000000000
s9403,Stock_9403,112.5000000000000000
s6854,Stock_6854,271.5000000000000000
s6173,Stock_6173,269.0000000000000000
s16373,Stock_16373,164.0000000000000000
s37448,Stock_37448,408.5000000000000000
s25834,Stock_25834,402.5000000000000000
s4390,Stock_4390,221.0000000000000000
s11375,Stock_11375,164.5000000000000000
s33723,Stock_33723,146.5000000000000000
s32722,Stock_32722,404.5000000000000000
s10457,Stock_10457,255.5000000000000000
s8947,Stock_8947,367.5000000000000000
s35762,Stock_35762,282.0000000000000000
s9895,Stock_9895,351.5000000000000000
s13812,Stock_13812,472.5000000000000000
s15911,Stock_15911,80.5000000000000000
s936,Stock_936,466.5000000000000000
s37536,Stock_37536,53.5000000000000000
s22209,Stock_22209,416.5000000000000000
s4858,Stock_4858,249.0000000000000000
s34365,Stock_34365,225.5000000000000000
s38941,Stock_38941,322.0000000000000000
s34377,Stock_34377,77.0000000000000000
s44432,Stock_44432,383.5000000000000000
s41264,Stock_41264,88.5000000000000000
s43127,Stock_43127,406.0000000000000000
s23771,Stock_23771,316.5000000000000000
s33464,Stock_33464,218.0000000000000000
s45368,Stock_45368,190.0000000000000000
s39525,Stock_39525,405.5000000000000000
s21026,Stock_21026,312.5000000000000000
s40953,Stock_40953,232.5000000000000000
s41581,Stock_41581,242.5000000000000000
s10665,Stock_10665,381.5000000000000000
s46864,Stock_46864,107.5000000000000000
s37308,Stock_37308,328.5000000000000000
s25641,Stock_25641,282.5000000000000000
s39650,Stock_39650,441.5000000000000000
s37802,Stock_37802,279.0000000000000000
s39394,Stock_39394,392.0000000000000000
s21848,Stock_21848,105.5000000000000000
s34326,Stock_34326,143.0000000000000000
s34085,Stock_34085,220.0000000000000000
s31561,Stock_31561,73.5000000000000000
s18641,Stock_18641,453.5000000000000000
s42064,Stock_42064,256.0000000000000000
s39639,Stock_39639,393.0000000000000000
s10542,Stock_10542,458.0000000000000000
s31034,Stock_31034,102.0000000000000000
s39840,Stock_39840,99.0000000000000000
s33766,Stock_33766,481.5000000000000000
s47471,Stock_47471,213.5000000000000000
s49871,Stock_49871,399.0000000000000000
s9712,Stock_9712,313.5000000000000000
s17102,Stock_17102,240.5000000000000000
s4994,Stock_4994,427.0000000000000000
s47815,Stock_47815,499.0000000000000000
s18478,Stock_18478,103.5000000000000000
s31427,Stock_31427,420.0000000000000000
s33873,Stock_33873,208.0000000000000000
s43640,Stock_43640,93.0000000000000000
s40944,Stock_40944,82.0000000000000000
s5525,Stock_5525,190.5000000000000000
s40667,Stock_40667,447.5000000000000000
s45510,Stock_45510,374.0000000000000000
s25374,Stock_25374,452.5000000000000000
s12729,Stock_12729,283.5000000000000000
s18098,Stock_18098,255.0000000000000000
s27490,Stock_27490,138.0000000000000000
s5778,Stock_5778,190.0000000000000000
s23787,Stock_23787,370.5000000000000000
s43836,Stock_43836,206.0000000000000000
s33674,Stock_33674,113.5000000000000000
s1430,Stock_1430,447.5000000000000000
s36912,Stock_36912,56.0000000000000000
s47051,Stock_47051,188.0000000000000000
s3560,Stock_3560,333.0000000000000000
s4883,Stock_4883,166.5000000000000000
s11162,Stock_11162,423.5000000000000000
s21504,Stock_21504,294.5000000000000000
s38582,Stock_38582,300.5000000000000000
s42982,Stock_42982,318.0000000000000000
s29097,Stock_29097,443.5000000000000000
s4072,Stock_4072,209.0000000000000000
s17401,Stock_17401,148.0000000000000000
s9519,Stock_9519,450.0000000000000000
s40765,Stock_40765,444.0000000000000000
s25851,Stock_25851,476.0000000000000000
s20529,Stock_20529,291.5000000000000000
s24153,Stock_24153,83.5000000000000000
s38562,Stock_38562,72.5000000000000000
s672,Stock_672,325.5000000000000000
s40187,Stock_40187,377.5000000000000000
s48397,Stock_48397,90.5000000000000000
s24818,Stock_24818,55.0000000000000000
s36965,Stock_36965,373.0000000000000000
s36911,Stock_36911,227.0000000000000000
s40059,Stock_40059,167.5000000000000000
s8407,Stock_8407,375.5000000000000000
s39637,Stock_39637,190.5000000000000000
s15448,Stock_15448,178.0000000000000000
s22441,Stock_22441,483.5000000000000000
s39981,Stock_39981,155.0000000000000000
s10825,Stock_10825,457.5000000000000000
s40542,Stock_40542,86.5000000000000000
s27418,Stock_27418,69.5000000000000000
s23831,Stock_23831,406.5000000000000000
s45056,Stock_45056,324.5000000000000000
s30165,Stock_30165,59.5000000000000000
s986,Stock_986,394.0000000000000000
s5894,Stock_5894,298.0000000000000000
s21542,Stock_21542,456.5000000000000000
s37326,Stock_37326,163.5000000000000000
s9582,Stock_9582,484.5000000000000000
s39314,Stock_39314,426.0000000000000000
s46708,Stock_46708,104.0000000000000000
s13653,Stock_13653,205.0000000000000000
s42205,Stock_42205,82.5000000000000000
s29041,Stock_29041,295.5000000000000000
s47625,Stock_47625,296.0000000000000000
s30068,Stock_30068,322.5000000000000000
s8491,Stock_8491,467.0000000000000000
s44444,Stock_44444,89.5000000000000000
s16900,Stock_16900,324.0000000000000000
s10802,Stock_10802,356.0000000000000000
s29031,Stock_29031,227.5000000000000000
s26015,Stock_26015,487.0000000000000000
s35931,Stock_35931,281.5000000000000000
s2079,Stock_2079,279.5000000000000000
s31546,Stock_31546,403.0000000000000000
s2039,Stock_2039,269.0000000000000000
s7600,Stock_7600,341.0000000000000000
s14833,Stock_14833,70.0000000000000000
s2767,Stock_2767,161.5000000000000000
s46674,Stock_46674,147.5000000000000000
s41684,Stock_41684,202.5000000000000000
s44662,Stock_44662,408.5000000000000000
s39476,Stock_39476,325.5000000000000000
s19715,Stock_19715,57.5000000000000000
s8511,Stock_8511,270.5000000000000000
s14466,Stock_14466,209.5000000000000000
s9317,Stock_9317,236.5000000000000000
s44275,Stock_44275,372.5000000000000000
s14615,Stock_14615,359.5000000000000000
s8885,Stock_8885,235.5000000000000000
s27868,Stock_27868,79.0000000000000000
s2559,Stock_2559,474.5000000000000000
s21960,Stock_21960,194.5000000000000000
s48488,Stock_48488,118.0000000000000000
s30449,Stock_30449,302.0000000000000000
s2929,Stock_2929,216.5000000000000000
s39756,Stock_39756,230.5000000000000000
s38026,Stock_38026,379.5000000000000000
s39495,Stock_39495,138.5000000000000000
s25205,Stock_25205,378.0000000000000000
s43389,Stock_43389,333.5000000000000000
s28187,Stock_28187,125.5000000000000000
s9871,Stock_9871,75.5000000000000000
s19507,Stock_19507,317.5000000000000000
s29343,Stock_29343,335.0000000000000000
s3979,Stock_3979,88.0000000000000000
s36509,Stock_36509,495.5000000000000000
s13340,Stock_13340,260.5000000000000000
s42263,Stock_42263,297.0000000000000000
s33110,Stock_33110,462.5000000000000000
s44226,Stock_44226,413.5000000000000000
s46494,Stock_46494,360.0000000000000000
s33001,Stock_33001,483.0000000000000000
s37020,Stock_37020,68.5000000000000000
s45073,Stock_45073,424.5000000000000000
s7359,Stock_7359,247.5000000000000000
s46342,Stock_46342,272.0000000000000000
s8872,Stock_8872,261.5000000000000000
s37484,Stock_37484,439.5000000000000000
s18324,Stock_18324,371.5000000000000000
s49306,Stock_49306,79.0000000000000000
s4259,Stock_4259,333.5000000000000000
s18981,Stock_18981,464.0000000000000000
s36198,Stock_36198,345.0000000000000000
s15895,Stock_15895,53.5000000000000000
s10447,Stock_10447,144.5000000000000000
s41226,Stock_41226,281.5000000000000000
s11940,Stock_11940,466.5000000000000000
s37921,Stock_37921,379.0000000000000000
s27230,Stock_27230,155.0000000000000000
s17664,Stock_17664,108.5000000000000000
s8476,Stock_8476,499.5000000000000000
s33891,Stock_33891,416.5000000000000000
s28293,Stock_28293,209.5000000000000000
s33617,Stock_33617,256.0000000000000000
s31278,Stock_31278,134.0000000000000000
s36025,Stock_36025,80.5000000000000000
s33002,Stock_33002,191.0000000000000000
s4596,Stock_4596,221.0000000000000000
s17997,Stock_17997,252.5000000000000000
s15972,Stock_15972,417.5000000000000000
s13734,Stock_13734,418.5000000000000000
s35192,Stock_35192,421.5000000000000000
s42790,Stock_42790,415.5000000000000000
s21971,Stock_21971,165.5000000000000000
s18414,Stock_18414,405.0000000000000000
s49412,Stock_49412,70.0000000000000000
s4577,Stock_4577,250.0000000000000000
s39556,Stock_39556,353.5000000000000000
s8019,Stock_8019,424.0000000000000000
s8393,Stock_8393,118.5000000000000000
s7224,Stock_7224,417.5000000000000000
s38321,Stock_38321,91.5000000000000000
s44123,Stock_44123,62.0000000000000000
s2272,Stock_2272,168.5000000000000000
s30570,Stock_30570,314.5000000000000000
s24272,Stock_24272,301.5000000000000000
s1824,Stock_1824,72.0000000000000000
s35259,Stock_35259,401.0000000000000000
s30919,Stock_30919,194.0000000000000000
s22600,Stock_22600,448.5000000000000000
s17075,Stock_17075,497.5000000000000000
s19543,Stock_19543,326.5000000000000000
s13435,Stock_13435,379.0000000000000000
s18573,Stock_18573,320.0000000000000000
s12129,Stock_12129,180.0000000000000000
s5437,Stock_5437,479.5000000000000000
s29775,Stock_29775,276.5000000000000000
s22332,Stock_22332,252.5000000000000000
s36223,Stock_36223,192.5000000000000000
s31164,Stock_31164,265.0000000000000000
s28958,Stock_28958,313.0000000000000000
s11785,Stock_11785,429.0000000000000000
s43243,Stock_43243,410.0000000000000000
s31610,Stock_31610,57.0000000000000000
s30559,Stock_30559,233.5000000000000000
s7317,Stock_7317,476.0000000000000000
s27317,Stock_27317,437.0000000000000000
s39233,Stock_39233,132.0000000000000000
s15078,Stock_15078,329.5000000000000000
s40878,Stock_40878,195.5000000000000000
s29410,Stock_29410,59.5000000000000000
s19409,Stock_19409,134.0000000000000000
s40881,Stock_40881,191.5000000000000000
s30888,Stock_30888,77.5000000000000000
s15489,Stock_15489,402.0000000000000000
s20296,Stock_20296,327.5000000000000000
s17780,Stock_17780,484.0000000000000000
s40660,Stock_40660,422.5000000000000000
s48429,Stock_48429,428.0000000000000000
s17293,Stock_17293,394.5000000000000000
s44147,Stock_44147,245.0000000000000000
s15315,Stock_15315,441.5000000000000000
s36128,Stock_36128,75.0000000000000000
s16130,Stock_16130,102.5000000000000000
s31286,Stock_31286,460.0000000000000000
s45337,Stock_45337,407.5000000000000000
s41532,Stock_41532,418.5000000000000000
s27522,Stock_27522,342.0000000000000000
s43512,Stock_43512,200.0000000000000000
s26868,Stock_26868,321.0000000000000000
s10566,Stock_10566,350.0000000000000000
s34591,Stock_34591,360.5000000000000000
s1923,Stock_1923,242.5000000000000000
s7864,Stock_7864,52.5000000000000000
s29422,Stock_29422,257.0000000000000000
s29413,Stock_29413,349.0000000000000000
s19453,Stock_19453,109.0000000000000000
s34046,Stock_34046,454.5000000000000000
s7943,Stock_7943,436.0000000000000000
s8498,Stock_8498,172.0000000000000000
s9863,Stock_9863,52.0000000000000000
s13835,Stock_13835,397.5000000000000000
s4538,Stock_4538,154.5000000000000000
s8863,Stock_8863,376.0000000000000000
s24892,Stock_24892,215.0000000000000000
s49390,Stock_49390,493.0000000000000000
s46668,Stock_46668,193.0000000000000000
s5272,Stock_5272,159.5000000000000000
s43241,Stock_43241,61.5000000000000000
s42535,Stock_42535,307.0000000000000000
s29640,Stock_29640,132.0000000000000000
s5508,Stock_5508,297.0000000000000000
s24249,Stock_24249,206.5000000000000000
s22073,Stock_22073,462.0000000000000000
s37212,Stock_37212,479.5000000000000000
s43582,Stock_43582,491.5000000000000000
s31819,Stock_31819,214.5000000000000000
s7909,Stock_7909,303.0000000000000000
s654,Stock_654,445.0000000000000000
s25884,Stock_25884,298.5000000000000000
s13979,Stock_13979,240.5000000000000000
s49777,Stock_49777,234.5000000000000000
s45773,Stock_45773,87.0000000000000000
s3973,Stock_3973,167.0000000000000000
s30663,Stock_30663,442.0000000000000000
s27806,Stock_27806,135.5000000000000000
s19048,Stock_19048,262.5000000000000000
s5816,Stock_5816,426.5000000000000000
s17535,Stock_17535,282.0000000000000000
s11365,Stock_11365,261.5000000000000000
s25916,Stock_25916,429.5000000000000000
s5402,Stock_5402,89.5000000000000000
s32406,Stock_32406,389.0000000000000000
s47846,Stock_47846,384.0000000000000000
s30062,Stock_30062,92.5000000000000000
s43855,Stock_43855,329.0000000000000000
s38128,Stock_38128,366.0000000000000000
s19309,Stock_19309,272.0000000000000000
s10565,Stock_10565,167.5000000000000000
s40755,Stock_40755,162.0000000000000000
s3929,Stock_3929,320.5000000000000000
s25742,Stock_25742,332.0000000000000000
s28960,Stock_28960,252.5000000000000000
s7230,Stock_7230,313.5000000000000000
s48681,Stock_48681,303.0000000000000000
s15018,Stock_15018,345.0000000000000000
s17077,Stock_17077,364.0000000000000000
s32849,Stock_32849,455.0000000000000000
s13007,Stock_13007,272.5000000000000000
s7021,Stock_7021,162.5000000000000000
s24769,Stock_24769,90.0000000000000000
s36634,Stock_36634,282.5000000000000000
s9212,Stock_9212,386.0000000000000000
s1641,Stock_1641,313.0000000000000000
s2019,Stock_2019,367.5000000000000000
s26538,Stock_26538,52.0000000000000000
s34707,Stock_34707,184.5000000000000000
s8844,Stock_8844,401.5000000000000000
s4413,Stock_4413,258.5000000000000000
s28149,Stock_28149,240.5000000000000000
s30862,Stock_30862,424.5000000000000000
s25470,Stock_25470,349.0000000000000000
s24260,Stock_24260,218.0000000000000000
s14304,Stock_14304,415.5000000000000000
s25816,Stock_25816,162.5000000000000000
s25201,Stock_25201,114.0000000000000000
s1221,Stock_1221,301.5000000000000000
s3934,Stock_3934,458.0000000000000000
s34535,Stock_34535,166.0000000000000000
s30316,Stock_30316,234.5000000000000000
s6355,Stock_6355,137.0000000000000000
s23684,Stock_23684,254.5000000000000000
s47222,Stock_47222,255.0000000000000000
s3866,Stock_3866,466.5000000000000000
s43921,Stock_43921,133.5000000000000000
s5224,Stock_5224,148.5000000000000000
s31787,Stock_31787,490.5000000000000000
s33618,Stock_33618,301.0000000000000000
s1025,Stock_1025,489.0000000000000000
s18149,Stock_18149,322.5000000000000000
s14102,Stock_14102,270.0000000000000000
s13485,Stock_13485,286.5000000000000000
s31032,Stock_31032,350.5000000000000000
s24294,Stock_24294,309.5000000000000000
s8809,Stock_8809,88.5000000000000000
s45565,Stock_45565,234.0000000000000000
s25131,Stock_25131,138.0000000000000000
s12586,Stock_12586,396.0000000000000000
s35152,Stock_35152,371.0000000000000000
s13113,Stock_13113,417.0000000000000000
s41340,Stock_41340,123.5000000000000000
s42099,Stock_42099,262.5000000000000000
s41980,Stock_41980,101.5000000000000000
s19163,Stock_19163,130.5000000000000000
s19698,Stock_19698,86.5000000000000000
s23527,Stock_23527,90.5000000000000000
s40849,Stock_40849,234.5000000000000000
s26771,Stock_26771,411.0000000000000000
s47510,Stock_47510,124.0000000000000000
s24638,Stock_24638,296.5000000000000000
s5953,Stock_5953,58.0000000000000000
s37637,Stock_37637,362.5000000000000000
s9445,Stock_9445,238.5000000000000000
s30330,Stock_30330,263.5000000000000000
s26739,Stock_26739,61.0000000000000000
s43922,Stock_43922,395.5000000000000000
s32040,Stock_32040,417.0000000000000000
s3959,Stock_3959,330.0000000000000000
s29722,Stock_29722,485.0000000000000000
s5904,Stock_5904,156.0000000000000000
s23161,Stock_23161,126.0000000000000000
s48226,Stock_48226,298.0000000000000000
s44365,Stock_44365,433.0000000000000000
s27363,Stock_27363,92.0000000000000000
s7096,Stock_7096,397.0000000000000000
s30340,Stock_30340,256.5000000000000000
s48628,Stock_48628,322.0000000000000000
s42903,Stock_42903,480.0000000000000000
s35577,Stock_35577,261.0000000000000000
s22762,Stock_22762,256.5000000000000000
s8479,Stock_8479,284.0000000000000000
s11138,Stock_11138,57.5000000000000000
s3871,Stock_3871,290.5000000000000000
s32567,Stock_32567,434.5000000000000000
s1869,Stock_1869,159.0000000000000000
s31766,Stock_31766,133.5000000000000000
s45401,Stock_45401,382.5000000000000000
s28806,Stock_28806,420.5000000000000000
s203,Stock_203,336.5000000000000000
s45653,Stock_45653,460.5000000000000000
s2475,Stock_2475,159.5000000000000000
s47096,Stock_47096,432.0000000000000000
s21065,Stock_21065,322.5000000000000000
s24491,Stock_24491,377.5000000000000000
s36280,Stock_36280,133.5000000000000000
s21304,Stock_21304,104.5000000000000000
s24698,Stock_24698,348.0000000000000000
s44822,Stock_44822,318.0000000000000000
s22243,Stock_22243,460.0000000000000000
s26848,Stock_26848,223.5000000000000000
s10445,Stock_10445,106.5000000000000000
s326,Stock_326,202.5000000000000000
s1504,Stock_1504,277.0000000000000000
s32340,Stock_32340,442.5000000000000000
s30759,Stock_30759,262.5000000000000000
s20736,Stock_20736,312.0000000000000000
s43086,Stock_43086,120.5000000000000000
s23754,Stock_23754,86.5000000000000000
s7092,Stock_7092,452.0000000000000000
s41127,Stock_41127,111.5000000000000000
s48999,Stock_48999,162.5000000000000000
s37043,Stock_37043,389.0000000000000000
s48374,Stock_48374,479.0000000000000000
s3714,Stock_3714,367.5000000000000000
s43772,Stock_43772,82.5000000000000000
s45957,Stock_45957,66.5000000000000000
s46106,Stock_46106,51.0000000000000000
s9923,Stock_9923,310.0000000000000000
s44326,Stock_44326,422.0000000000000000
s36320,Stock_36320,257.5000000000000000
s22825,Stock_22825,490.5000000000000000
s31652,Stock_31652,196.5000000000000000
s24165,Stock_24165,127.0000000000000000
s47901,Stock_47901,421.5000000000000000
s36143,Stock_36143,323.5000000000000000
s33681,Stock_33681,266.0000000000000000
s47571,Stock_47571,103.0000000000000000
s42493,Stock_42493,492.5000000000000000
s9520,Stock_9520,245.5000000000000000
s3942,Stock_3942,434.5000000000000000
s38333,Stock_38333,227.5000000000000000
s28284,Stock_28284,63.0000000000000000
s35584,Stock_35584,185.5000000000000000
s28533,Stock_28533,136.5000000000000000
s12365,Stock_12365,399.0000000000000000
s12232,Stock_12232,146.0000000000000000
s11341,Stock_11341,369.5000000000000000
s30621,Stock_30621,375.0000000000000000
s16751,Stock_16751,286.5000000000000000
s45518,Stock_45518,104.5000000000000000
s34301,Stock_34301,273.5000000000000000
s45193,Stock_45193,413.5000000000000000
s13858,Stock_13858,474.5000000000000000
s13349,Stock_13349,296.5000000000000000
s29372,Stock_29372,100.5000000000000000
s31657,Stock_31657,392.5000000000000000
s36869,Stock_36869,210.0000000000000000
s27892,Stock_27892,443.0000000000000000
s35319,Stock_35319,160.0000000000000000
s2308,Stock_2308,400.5000000000000000
s46711,Stock_46711,97.0000000000000000
s47273,Stock_47273,111.0000000000000000
s787,Stock_787,77.5000000000000000
s6555,Stock_6555,462.5000000000000000
s47678,Stock_47678,479.0000000000000000
s21330,Stock_21330,127.5000000000000000
s23841,Stock_23841,245.0000000000000000
s15900,Stock_15900,238.5000000000000000
s33872,Stock_33872,265.0000000000000000
s46876,Stock_46876,247.0000000000000000
s17868,Stock_17868,365.0000000000000000
s31220,Stock_31220,133.0000000000000000
s17268,Stock_17268,166.0000000000000000
s25798,Stock_25798,330.5000000000000000
s866,Stock_866,229.0000000000000000
s16020,Stock_16020,129.5000000000000000
s9404,Stock_9404,277.0000000000000000
s39633,Stock_39633,148.5000000000000000
s22182,Stock_22182,169.0000000000000000
s41830,Stock_41830,398.5000000000000000
s42481,Stock_42481,337.5000000000000000
s19478,Stock_19478,125.5000000000000000
s8948,Stock_8948,482.0000000000000000
s18409,Stock_18409,257.0000000000000000
s7316,Stock_7316,73.5000000000000000
s15812,Stock_15812,194.5000000000000000
s35548,Stock_35548,63.0000000000000000
s4794,Stock_4794,399.0000000000000000
s12988,Stock_12988,189.5000000000000000
s14899,Stock_14899,353.5000000000000000
s43504,Stock_43504,204.0000000000000000
s30659,Stock_30659,142.5000000000000000
s25784,Stock_25784,192.0000000000000000
s45554,Stock_45554,318.0000000000000000
s20526,Stock_20526,307.0000000000000000
s4367,Stock_4367,69.0000000000000000
s7360,Stock_7360,426.0000000000000000
s36798,Stock_36798,262.5000000000000000
s17378,Stock_17378,423.5000000000000000
s17600,Stock_17600,84.0000000000000000
s13782,Stock_13782,364.5000000000000000
s40754,Stock_40754,495.5000000000000000
s16509,Stock_16509,321.0000000000000000
s37285,Stock_37285,286.5000000000000000
s30360,Stock_30360,191.5000000000000000
s37030,Stock_37030,99.5000000000000000
s33791,Stock_33791,186.0000000000000000
s10418,Stock_10418,348.5000000000000000
s10464,Stock_10464,359.0000000000000000
s16878,Stock_16878,301.0000000000000000
s25176,Stock_25176,382.0000000000000000
s43453,Stock_43453,438.0000000000000000
s18620,Stock_18620,454.0000000000000000
s7805,Stock_7805,330.5000000000000000
s21712,Stock_21712,447.0000000000000000
s9566,Stock_9566,101.0000000000000000
s31583,Stock_31583,135.5000000000000000
s10739,Stock_10739,145.5000000000000000
s12894,Stock_12894,381.0000000000000000
s4276,Stock_4276,343.5000000000000000
s21161,Stock_21161,351.0000000000000000
s23055,Stock_23055,285.0000000000000000
s12076,Stock_12076,128.0000000000000000
s2273,Stock_2273,323.0000000000000000
s36568,Stock_36568,357.5000000000000000
s49551,Stock_49551,313.5000000000000000
s32458,Stock_32458,450.0000000000000000
s9497,Stock_9497,284.5000000000000000
s1452,Stock_1452,483.0000000000000000
s36773,Stock_36773,193.5000000000000000
s34921,Stock_34921,412.0000000000000000
s9928,Stock_9928,437.0000000000000000
s10251,Stock_10251,220.0000000000000000
s25787,Stock_25787,319.5000000000000000
s1710,Stock_1710,291.0000000000000000
s6742,Stock_6742,168.0000000000000000
s32369,Stock_32369,83.0000000000000000
s66,Stock_66,397.5000000000000000
s32239,Stock_32239,89.0000000000000000
s10668,Stock_10668,119.0000000000000000
s26710,Stock_26710,365.0000000000000000
s42050,Stock_42050,365.5000000000000000
s3332,Stock_3332,85.0000000000000000
s48252,Stock_48252,115.0000000000000000
s36090,Stock_36090,56.5000000000000000
s18739,Stock_18739,153.5000000000000000
s6280,Stock_6280,294.0000000000000000
s24768,Stock_24768,306.0000000000000000
s31088,Stock_31088,240.0000000000000000
s33548,Stock_33548,197.5000000000000000
s19631,Stock_19631,206.5000000000000000
s46479,Stock_46479,465.0000000000000000
s4154,Stock_4154,402.5000000000000000
s47595,Stock_47595,326.0000000000000000
s14690,Stock_14690,345.5000000000000000
s41027,Stock_41027,418.0000000000000000
s656,Stock_656,473.5000000000000000
s14245,Stock_14245,58.0000000000000000
s10670,Stock_10670,197.5000000000000000
s35450,Stock_35450,238.0000000000000000
s22853,Stock_22853,230.5000000000000000
s48211,Stock_48211,351.5000000000000000
s38524,Stock_38524,85.0000000000000000
s24994,Stock_24994,77.5000000000000000
s17197,Stock_17197,320.0000000000000000
s49684,Stock_49684,55.0000000000000000
s34842,Stock_34842,291.0000000000000000
